alt                      press                    temp                     density                  eddy                     O                        O2                       H2O                      H                        OH                       HO2                      H2O2                     H2                       CO                       HCO                      H2CO                     CH4                      CH3                      C2H6                     NO                       NO2                      HNO                      H2S                      HS                       S                        SO                       SO2                      H2SO4                    HSO                      S2                       S4                       S8                       SO3                      OCS                      S3                       O3                       HNO3                     N                        HO2NO2                   NO3                      N2O5                     N2O                      CH3O                     CH3ONO                   CH3ONO2                  CH2ONO2                  CH3O2NO2                 CH3O2                    CH3OH                    CH3OOH                   CH2OOH                   HCL                      CL                       CLO                      HOCL                     CL2                      CH2O2                    CH2OH                    OCLO                     CLOO                     CLONO                    CLONO2                   CLNO                     CLNO2                    CH3OCL                   CL2O2                    CL2O                     CLO3                     HCLO4                    CL2O4                    SO4AER                   S8AER                    CO2                      N2                       SO4AER_AERSOL            S8AER_AERSOL             SO4AER_WFALL             S8AER_WFALL              SO4AER_RPAR              S8AER_RPAR               
5.2500000000000000e+00   3.8170797586726665e-03   1.9599999000000000e+02   1.4105611000000000e+17   1.0000000000000000e+06   2.7056983999999999e-10   7.4599325999999996e-04   3.9505958999999999e-05   1.0312680000000000e-12   2.7574209000000001e-13   6.6550631999999995e-10   1.2900958999999999e-08   2.6543107999999999e-05   4.8309934000000001e-04   4.7387096000000001e-19   9.2988106000000001e-20   5.5797051000000000e-14   6.4940595000000002e-26   1.5303740000000001e-35   2.5657641999999999e-17   7.5925504999999995e-18   1.1029117000000000e-23   1.8233507000000000e-13   1.9234981000000001e-15   3.5637783999999998e-16   8.8871984000000002e-10   6.1941681999999998e-09   7.7928033000000002e-13   5.6346106000000002e-15   2.4078566000000002e-18   2.5532308999999999e-20   1.6739388999999999e-22   1.9675622000000000e-14   9.4002270999999998e-18   1.2087619000000000e-29   8.0897487999999993e-09   2.5893515000000000e-20   1.1282574000000001e-24   7.5021815999999995e-18   3.9790497000000002e-21   2.6883466000000000e-29   2.9357291000000002e-14   7.3327916000000005e-23   6.3221219000000002e-27   4.4510856000000003e-32   1.0957231000000000e-45   1.7047278000000001e-46   1.6628358000000000e-21   5.5260653999999998e-30   2.1019875000000001e-19   9.1388326999999999e-31   1.4260117000000000e-09   1.7335981999999999e-14   2.3246016000000000e-14   1.8643286999999999e-13   1.0435456000000000e-18   5.4216121000000000e-33   8.6959464999999996e-40   5.1692267000000003e-21   5.1731371000000003e-19   8.7802508000000001e-24   3.5628960999999998e-23   1.0887651000000000e-24   6.3089519999999998e-24   1.0641554000000000e-25   1.6728943999999999e-21   5.6309879000000003e-33   2.1511979000000000e-16   1.9429944000000000e-14   1.0151899000000000e-18   2.3725427999999998e-09   9.9999999999999996e-39   9.4999996809780163e-01   4.8704857424343828e-02   1.2610564999999999e+01   6.9485766999999995e-29   1.8325083999999998e-02   2.5954187000000000e-02   1.0000000000000001e-05   1.0000000000000001e-05   
5.7500000000000000e+00   3.6324085812252938e-03   1.9459998999999999e+02   1.3519748000000000e+17   1.0000000000000000e+06   2.8915445999999999e-10   7.4601957000000000e-04   3.3147093999999997e-05   1.1440099000000000e-12   2.9604173000000000e-13   6.7041570000000002e-10   1.2809960999999999e-08   2.6543213999999999e-05   4.8315161000000003e-04   4.8840073999999998e-19   9.1355315000000002e-20   5.5796811999999999e-14   6.6770592999999998e-26   1.5384949000000000e-35   2.6391577000000001e-17   7.3877137999999996e-18   1.1443006000000000e-23   1.8275242000000000e-13   1.9793953999999998e-15   4.1519912999999998e-16   9.8641421000000005e-10   6.0958373999999999e-09   7.6226753999999996e-13   5.7656217999999997e-15   5.9989406000000002e-19   1.1463491000000001e-20   1.6739388999999999e-22   2.3950558999999999e-14   9.3831310999999997e-18   3.2580708000000001e-30   8.0674161000000007e-09   2.5396649000000000e-20   1.7409627999999999e-24   7.0174081999999993e-18   3.8716537000000000e-21   2.4334523999999999e-29   2.9313771999999999e-14   7.7503258000000002e-23   6.6058110000000004e-27   4.4510391999999998e-32   1.1279949000000000e-45   1.6235273000000000e-46   1.6324877999999999e-21   5.5427988999999997e-30   2.0540491000000000e-19   9.2539415999999992e-31   1.4272217999999999e-09   1.8384145000000001e-14   2.2641637000000001e-14   1.7708449000000000e-13   1.0025334000000000e-18   5.4100428999999998e-33   9.2489851000000002e-40   4.6777411000000002e-21   5.7808946000000002e-19   8.4452523000000001e-24   3.1892819000000001e-23   1.1026957999999999e-24   6.0605902999999999e-24   9.7776456000000003e-26   1.5049208000000000e-21   4.9891844999999999e-33   2.0893482999999999e-16   1.9458879000000000e-14   9.1777919000000006e-19   2.3732648000000000e-09   9.9999999999999996e-39   9.5000002958635033e-01   4.8711076203224124e-02   1.2097930000000000e+01   6.6599744000000003e-29   1.9256781000000001e-02   2.7279076999999999e-02   1.0000000000000001e-05   1.0000000000000001e-05   
6.2500000000000000e+00   3.4554855575587786e-03   1.9319999999999999e+02   1.2954441000000000e+17   1.0000000000000000e+06   3.0918216000000002e-10   7.4604903999999999e-04   2.7730736000000000e-05   1.2712534000000000e-12   3.1827105000000002e-13   6.7569394000000005e-10   1.2722332000000000e-08   2.6543324999999999e-05   4.8321021000000000e-04   5.0386885000000004e-19   8.9650718000000005e-20   5.5796569999999999e-14   6.8612725000000005e-26   1.5474599999999999e-35   2.7110155000000001e-17   7.1823935000000005e-18   1.1866397000000000e-23   1.8284364999999999e-13   2.0322663000000001e-15   4.8280856000000001e-16   1.0926381999999999e-09   5.9890976999999996e-09   7.4432054000000003e-13   5.9250107000000003e-15   1.4958080999999999e-19   5.1455239999999997e-21   1.6739388999999999e-22   2.9197318000000001e-14   9.3373846999999992e-18   8.6734388999999992e-31   8.0464770999999996e-09   2.4898399999999999e-20   2.6426926000000000e-24   6.5491056999999998e-18   3.7640042000000003e-21   2.1984962999999999e-29   2.9267257999999999e-14   8.1884220000000001e-23   6.8944692999999995e-27   4.4509920000000001e-32   1.1614680999999999e-45   1.5429121000000000e-46   1.6001932000000000e-21   5.5620887999999999e-30   2.0049312999999999e-19   9.3709227000000008e-31   1.4283988000000000e-09   1.9472821000000001e-14   2.2023343000000001e-14   1.6803568000000000e-13   9.6072725000000000e-19   5.3821862000000003e-33   9.8325397999999992e-40   4.2196096000000003e-21   6.4581721999999997e-19   8.1033054999999994e-24   2.8478829000000003e-23   1.1135370000000000e-24   5.8083495000000001e-24   8.9549568000000005e-26   1.3497753000000000e-21   4.4006288999999998e-33   2.0260742000000000e-16   1.9489029999999999e-14   8.2716482999999995e-19   2.3736894000000001e-09   9.9999999999999996e-39   9.5000000385968020e-01   4.8716430188941784e-02   1.1608476000000000e+01   6.3814980000000000e-29   2.0239792000000000e-02   2.8682781000000001e-02   1.0000000000000001e-05   1.0000000000000001e-05   
6.7500000000000000e+00   3.2860352451224337e-03   1.9179999000000001e+02   1.2409102000000000e+17   1.0000000000000000e+06   3.3069275000000002e-10   7.4608184000000001e-04   2.3130202000000000e-05   1.4154244000000000e-12   3.4270180000000002e-13   6.8159822000000004e-10   1.2639008999999999e-08   2.6543440000000000e-05   4.8327545999999997e-04   5.2045796000000000e-19   8.7890601999999995e-20   5.5796324999999999e-14   7.0458134999999997e-26   1.5573174000000000e-35   2.7806957999999999e-17   6.9802413999999994e-18   1.2301650000000000e-23   1.8263950999999999e-13   2.0826647000000001e-15   5.6017612999999997e-16   1.2074526000000000e-09   5.8738848999999999e-09   7.2522267999999999e-13   6.1178838000000000e-15   3.8192914000000001e-20   2.3090679000000000e-21   1.6739388999999999e-22   3.5634410000000003e-14   9.2599788000000002e-18   2.3563226999999999e-31   8.0249571000000003e-09   2.4403762000000001e-20   3.9466576000000003e-24   6.1000873000000003e-18   3.6570658000000000e-21   1.9830623000000000e-29   2.9217909999999998e-14   8.6488789999999996e-23   7.1881172000000002e-27   4.4509441000000002e-32   1.1963393000000000e-45   1.4634038000000001e-46   1.5655164000000001e-21   5.5841399000000003e-30   1.9549999999999999e-19   9.4926638000000004e-31   1.4295410999999999e-09   2.0598883000000001e-14   2.1391776000000000e-14   1.5934275000000000e-13   9.1858222999999990e-19   5.3355644000000003e-33   1.0447206000000000e-39   3.7944420999999997e-21   7.2118433000000001e-19   7.7587782000000001e-24   2.5378466999999999e-23   1.1208970000000001e-24   5.5552042000000002e-24   8.1769245000000001e-26   1.2069229000000000e-21   3.8634846999999998e-33   1.9608460000000001e-16   1.9520459000000001e-14   7.4322074000000002e-19   2.3738107999999999e-09   9.9999999999999996e-39   9.5000000805860085e-01   4.8720928435436184e-02   1.1136569000000000e+01   6.1128579000000005e-29   2.1279929999999999e-02   3.0170654000000002e-02   1.0000000000000001e-05   1.0000000000000001e-05   
7.2500000000000000e+00   3.1237901865787598e-03   1.9039999000000000e+02   1.1883152000000000e+17   1.0000000000000000e+06   3.5373460000000000e-10   7.4611817000000001e-04   1.9234104000000000e-05   1.5794290000000001e-12   3.6965093000000002e-13   6.8837412000000002e-10   1.2559825000000000e-08   2.6543559999999998e-05   4.8334773999999999e-04   5.3837086000000000e-19   8.6091186999999997e-20   5.5796076999999999e-14   7.2300623999999997e-26   1.5681179000000001e-35   2.8476830000000000e-17   6.7847599000000001e-18   1.2751781000000000e-23   1.8215387000000001e-13   2.1309561000000001e-15   6.4827381999999998e-16   1.3307282000000001e-09   5.7503245000000002e-09   7.0474393999999996e-13   6.3488198999999997e-15   1.0812403000000000e-20   1.0359682000000001e-21   1.6739388999999999e-22   4.3524385000000000e-14   9.1483831999999997e-18   7.0670715999999996e-32   8.0013820999999994e-09   2.3916542000000000e-20   5.8001229999999997e-24   5.6720626999999999e-18   3.5517489999999999e-21   1.7863509999999999e-29   2.9165898999999997e-14   9.1338016000000000e-23   7.4868222999999998e-27   4.4508958999999998e-32   1.2328584000000000e-45   1.3855527000000000e-46   1.5281453000000000e-21   5.6091666000000002e-30   1.9046106000000001e-19   9.6222718999999998e-31   1.4306468000000000e-09   2.1759658999999998e-14   2.0750472000000000e-14   1.5105822999999999e-13   8.7660516000000001e-19   5.2685016999999997e-33   1.1094042000000000e-39   3.4020916000000002e-21   8.0496566999999995e-19   7.4162196000000000e-24   2.2581132000000000e-23   1.1245415999999999e-24   5.3042084000000002e-24   7.4466143000000003e-26   1.0760848000000000e-21   3.3766870999999998e-33   1.8934594000000000e-16   1.9553231000000001e-14   6.6587517000000004e-19   2.3736223999999999e-09   9.9999999999999996e-39   9.4999996633889727e-01   4.8724757595278056e-02   1.0673232000000000e+01   5.8537693999999995e-29   2.2386492000000001e-02   3.1748461999999998e-02   1.0000000000000001e-05   1.0000000000000001e-05   
7.7500000000000000e+00   2.9684911218101385e-03   1.8899999000000000e+02   1.1376029000000000e+17   1.0000000000000000e+06   3.7840573999999999e-10   7.4615819999999998e-04   1.5944382000000000e-05   1.7665285999999999e-12   3.9944925000000000e-13   6.9613693000000001e-10   1.2482971000000001e-08   2.6543685000000000e-05   4.8342742999999999e-04   5.5775965000000001e-19   8.4268838000000001e-20   5.5795825000000000e-14   7.4141879999999995e-26   1.5799144000000000e-35   2.9116903000000000e-17   6.5982917000000001e-18   1.3218668999999999e-23   1.8138394999999999e-13   2.1771117000000001e-15   7.4804836000000000e-16   1.4621209000000000e-09   5.6187560999999997e-09   6.8262969000000003e-13   6.6209988000000003e-15   4.1616053999999999e-21   4.6469322000000001e-22   1.6739388999999999e-22   5.3177436000000001e-14   9.0005980999999995e-18   2.8653187000000001e-32   7.9755086000000003e-09   2.3438721000000001e-20   8.3925770000000001e-24   5.2656237999999997e-18   3.4394930000000003e-21   1.6069902000000001e-29   2.9111398000000002e-14   9.6458051000000002e-23   7.7906884000000001e-27   4.4508473000000002e-32   1.2712722000000000e-45   1.3099453000000000e-46   1.4882581000000001e-21   5.6373936000000001e-30   1.8541165999999999e-19   9.7621969000000006e-31   1.4317142999999999e-09   2.2955915000000001e-14   2.0108989000000001e-14   1.4323070000000001e-13   8.3541302999999996e-19   5.1820582000000003e-33   1.1775833999999999e-39   3.0429217999999999e-21   8.9815834999999996e-19   7.0799764999999995e-24   2.0074354000000001e-23   1.1245560000000000e-24   5.0582574000000002e-24   6.7672211000000000e-26   9.5739389000000003e-22   2.9401621000000001e-33   1.8243812000000001e-16   1.9587416000000000e-14   5.9516322000000000e-19   2.3731181000000000e-09   9.9999999999999996e-39   9.5000003955686119e-01   4.8727854324023379e-02   1.0232170000000000e+01   5.6039552000000003e-29   2.3554792000000001e-02   3.3422413999999998e-02   1.0000000000000001e-05   1.0000000000000001e-05   
8.2500000000000000e+00   2.8198861638399669e-03   1.8759998999999999e+02   1.0887182000000000e+17   1.0000000000000000e+06   4.0490386999999999e-10   7.4620215999999997e-04   1.3175134000000000e-05   1.9801588000000000e-12   4.3240497000000001e-13   7.0477162000000002e-10   1.2404636999999999e-08   2.6543814999999999e-05   4.8351494999999999e-04   5.7866536999999996e-19   8.2440210999999995e-20   5.5795569000000002e-14   7.5996443999999995e-26   1.5927627000000001e-35   2.9727270999999998e-17   6.4212607000000000e-18   1.3701268000000001e-23   1.8031048000000001e-13   2.2204869000000001e-15   8.6039656999999997e-16   1.6010639000000001e-09   5.4797416999999997e-09   6.5859164999999997e-13   6.9351051000000001e-15   2.6301676000000002e-21   2.0840202000000001e-22   1.6739388999999999e-22   6.4949259000000004e-14   8.8152033000000004e-18   1.8996042000000000e-32   7.9488709000000008e-09   2.2970005000000000e-20   1.1967534000000000e-23   4.8803132999999997e-18   3.3277727999999999e-21   1.4443654999999999e-29   2.9054574000000003e-14   1.0188202000000000e-22   8.0998490999999998e-27   4.4507987000000002e-32   1.3117719000000000e-45   1.2371833000000001e-46   1.4467100000000001e-21   5.6690564999999997e-30   1.8038734000000000e-19   9.9135362999999993e-31   1.4327417999999999e-09   2.4194995999999999e-14   1.9484313999999999e-14   1.3590314000000000e-13   7.9574232999999998e-19   5.0811412000000001e-33   1.2498480000000000e-39   2.7177168000000000e-21   1.0021595000000001e-18   6.7537798000000003e-24   1.7843583000000000e-23   1.1214145000000000e-24   4.8198449000000001e-24   6.1421258999999995e-26   8.5130919999999992e-22   2.5543770000000001e-33   1.7549103000000000e-16   1.9623087999999999e-14   5.3120822999999997e-19   2.3722920000000001e-09   9.9999999999999996e-39   9.5000000918511329e-01   4.8730522403253151e-02   9.8043174999999998e+00   5.3631441000000004e-29   2.4794865999999999e-02   3.5199201999999999e-02   1.0000000000000001e-05   1.0000000000000001e-05   
8.7500000000000000e+00   2.6777314287072407e-03   1.8619999999999999e+02   1.0416074000000000e+17   1.0000000000000000e+06   4.3356578999999999e-10   7.4625025000000004e-04   1.0851314000000001e-05   2.2238047000000002e-12   4.6878282000000002e-13   7.1390591999999999e-10   1.2318989000000001e-08   2.6543949999999999e-05   4.8361074000000001e-04   6.0100044999999995e-19   8.0622309000000005e-20   5.5795306999999999e-14   7.7893707000000004e-26   1.6067211999999999e-35   3.0310858999999998e-17   6.2521317000000001e-18   1.4194771000000001e-23   1.7889847000000001e-13   2.2596889000000000e-15   9.8615049999999997e-16   1.7467854999999999e-09   5.3340473000000002e-09   6.3230935999999997e-13   7.2885215999999993e-15   2.3749800999999999e-21   9.3443407999999998e-23   1.6739388999999999e-22   7.9231072000000003e-14   8.5913494000000007e-18   1.7956633000000001e-32   7.9248532999999994e-09   2.2507756000000001e-20   1.6839813000000001e-23   4.5148073999999998e-18   3.2215292000000001e-21   1.2976205000000000e-29   2.8995595000000001e-14   1.0765162999999999e-22   8.4144639999999994e-27   4.4507499000000003e-32   1.3544668999999999e-45   1.1678354000000000e-46   1.4049658000000000e-21   5.7044026000000003e-30   1.7542347000000001e-19   1.0075970999999999e-30   1.4337277000000001e-09   2.5492695000000001e-14   1.8899417000000001e-14   1.2911053000000001e-13   7.5839667000000003e-19   4.9742117000000000e-33   1.3271897000000000e-39   2.4272829000000001e-21   1.1189469000000000e-18   6.4405082999999997e-24   1.5871880000000001e-23   1.1159816000000001e-24   4.5908991999999997e-24   5.5745460999999994e-26   7.5833114000000004e-22   2.2194313999999999e-33   1.6870376000000000e-16   1.9660326000000000e-14   4.7414285999999998e-19   2.3711378999999999e-09   9.9999999999999996e-39   9.4999996159781508e-01   4.8732749867300806e-02   9.3845112999999998e+00   5.1310707000000005e-29   2.6116108999999998e-02   3.7086045999999998e-02   1.0000000000000001e-05   1.0000000000000001e-05   
9.2500000000000000e+00   2.5417892881121158e-03   1.8479999000000001e+02   9.9621785000000000e+16   1.0000000000000000e+06   4.6488333000000000e-10   7.4630273000000002e-04   8.9074554000000007e-06   2.5010132999999999e-12   5.0880904000000000e-13   7.2296601999999999e-10   1.2218554000000000e-08   2.6544088999999999e-05   4.8371527999999998e-04   6.2457908000000004e-19   7.8832455000000004e-20   5.5795041000000003e-14   7.9876076999999998e-26   1.6218522000000000e-35   3.0872615000000000e-17   6.0879616000000002e-18   1.4691088000000000e-23   1.7709888000000000e-13   2.2926032000000000e-15   1.1260822999999999e-15   1.8983637000000000e-09   5.1825887000000004e-09   6.0344567999999999e-13   7.6752183999999996e-15   2.4425113000000001e-21   4.1884296000000002e-23   1.6739388999999999e-22   9.6432026999999994e-14   8.3286198999999996e-18   1.9273995000000000e-32   7.9082442000000005e-09   2.2047344000000001e-20   2.3420379000000000e-23   4.1671813999999998e-18   3.1212185000000000e-21   1.1653421000000000e-29   2.8934622999999997e-14   1.1381834000000000e-22   8.7347159999999999e-27   4.4507010999999998e-32   1.3993947999999999e-45   1.1023713000000000e-46   1.3648218000000000e-21   5.7436923000000000e-30   1.7055431000000000e-19   1.0248318000000000e-30   1.4346702000000000e-09   2.6873148000000001e-14   1.8379630000000000e-14   1.2287704000000001e-13   7.2415387999999999e-19   4.8717783999999997e-33   1.4110179000000000e-39   2.1719385999999999e-21   1.2512249000000000e-18   6.1421103999999997e-24   1.4139637999999999e-23   1.1093480000000000e-24   4.3726935999999998e-24   5.0670018000000000e-26   6.7868382000000002e-22   1.9341906999999998e-33   1.6230711000000000e-16   1.9699212000000001e-14   4.2400824000000000e-19   2.3696506000000002e-09   9.9999999999999996e-39   9.4999999247152622e-01   4.8734505769982395e-02   8.9879963000000007e+00   4.9074771000000000e-29   2.7510450999999998e-02   3.9090734000000002e-02   1.0000000000000001e-05   1.0000000000000001e-05   
9.7500000000000000e+00   2.4118303137388511e-03   1.8339999000000000e+02   9.5249819000000000e+16   1.0000000000000000e+06   4.9949718999999997e-10   7.4635982999999998e-04   7.2867995999999997e-06   2.8155576000000000e-12   5.5269899000000000e-13   7.3128479999999996e-10   1.2094898000000001e-08   2.6544233999999999e-05   4.8382908000000002e-04   6.4917983999999999e-19   7.7088236999999997e-20   5.5794769000000001e-14   8.1995235999999996e-26   1.6382219999999999e-35   3.1418403999999997e-17   5.9252122999999999e-18   1.5180328000000000e-23   1.7485047000000001e-13   2.3165811000000001e-15   1.2809428999999999e-15   2.0548251000000001e-09   5.0263316999999997e-09   5.7166506999999997e-13   8.0864553999999993e-15   2.5878730999999999e-21   1.8753841000000001e-23   1.6739388999999999e-22   1.1696706999999999e-13   8.0266671000000002e-18   2.1226717000000000e-32   7.9044709000000004e-09   2.1582782999999999e-20   3.2254848000000000e-23   3.8351912000000000e-18   3.0268956000000001e-21   1.0458191000000001e-29   2.8871813000000003e-14   1.2044346000000000e-22   9.0608076000000006e-27   4.4506524000000001e-32   1.4465662000000001e-45   1.0410920999999999e-46   1.3280586000000000e-21   5.7872011999999998e-30   1.6581156999999999e-19   1.0429342999999999e-30   1.4355676999999999e-09   2.8367342999999999e-14   1.7948679000000000e-14   1.1721342999999999e-13   6.9367523999999998e-19   4.7845245000000003e-33   1.5031208999999999e-39   1.9511006000000001e-21   1.4025188000000000e-18   5.8596325000000001e-24   1.2624424000000000e-23   1.1025373000000000e-24   4.1657831000000000e-24   4.6208758000000003e-26   6.1212480000000002e-22   1.6958428999999999e-33   1.5652135000000001e-16   1.9739834000000001e-14   3.8067247000000002e-19   2.3678254999999999e-09   9.9999999999999996e-39   9.4999999947506464e-01   4.8735948462122924e-02   8.6012333000000005e+00   4.6921093000000002e-29   2.8994998000000001e-02   4.1221676999999998e-02   1.0000000000000001e-05   1.0000000000000001e-05   
1.0250000000000000e+01   2.2876315385943233e-03   1.8199999000000000e+02   9.1039828000000000e+16   1.0000000000000000e+06   5.3818407999999997e-10   7.4642182000000002e-04   5.9401226999999999e-06   3.1717740999999999e-12   6.0070976000000001e-13   7.3823206999999996e-10   1.1939427000000001e-08   2.6544383999999999e-05   4.8395268000000000e-04   6.7462233000000004e-19   7.5407529000000005e-20   5.5794490000000001e-14   8.4310057000000006e-26   1.6559018000000001e-35   3.1954036000000002e-17   5.7604946000000003e-18   1.5653080999999999e-23   1.7208079000000001e-13   2.3287417000000001e-15   1.4515531999999999e-15   2.2153025000000000e-09   4.8661349000000003e-09   5.3659469000000004e-13   8.5121205999999999e-15   2.7409684999999999e-21   8.3553345999999997e-24   1.6739388999999999e-22   1.4131329999999999e-13   7.6844655000000001e-18   2.3267795999999999e-32   7.9188217000000007e-09   2.1107479000000000e-20   4.4106934999999997e-23   3.5165035000000003e-18   2.9383854000000001e-21   9.3718267000000000e-30   2.8807314000000003e-14   1.2760346000000000e-22   9.3929578999999998e-27   4.4506038000000000e-32   1.4960584999999999e-45   9.8406700999999998e-47   1.2960991999999999e-21   5.8352217000000001e-30   1.6122289999999999e-19   1.0618742000000000e-30   1.4364187000000001e-09   3.0013088000000002e-14   1.7626771000000000e-14   1.1211457000000000e-13   6.6745564000000003e-19   4.7219250000000002e-33   1.6057061999999999e-39   1.7630686000000000e-21   1.5773758000000001e-18   5.5931858000000000e-24   1.1300776000000001e-23   1.0973381999999999e-24   3.9698464999999997e-24   4.2362482999999999e-26   5.5792865999999999e-22   1.4998178000000000e-33   1.5153351000000000e-16   1.9782285000000001e-14   3.4378848000000002e-19   2.3656579000000000e-09   9.9999999999999996e-39   9.5000000439368137e-01   4.8737104576540680e-02   8.2220125999999993e+00   4.4847206000000000e-29   3.0579209000000000e-02   4.3487961999999998e-02   1.0000000000000001e-05   1.0000000000000001e-05   
1.0750000000000000e+01   2.1689769334751027e-03   1.8059998999999999e+02   8.6986915000000000e+16   1.0506802000000000e+06   5.8169263999999996e-10   7.4648734000000005e-04   4.8249482999999996e-06   3.5743601999999998e-12   6.5309093999999995e-13   7.4330706000000002e-10   1.1748856000000000e-08   2.6544534999999999e-05   4.8408336999999999e-04   7.0070306000000003e-19   7.3847482999999995e-20   5.5794212000000000e-14   8.6862838999999997e-26   1.6745032999999999e-35   3.2472726999999999e-17   5.5941587999999998e-18   1.6094335000000000e-23   1.6878729000000000e-13   2.3267483000000001e-15   1.6362125999999999e-15   2.3752646000000001e-09   4.7065113000000001e-09   4.9851218000000005e-13   8.9311869000000004e-15   2.8723090000000001e-21   3.7423320000000001e-24   1.6739388999999999e-22   1.6959699999999999e-13   7.3083713000000003e-18   2.5085551999999998e-32   7.9543418999999994e-09   2.0626872000000001e-20   5.9864466999999999e-23   3.2163346000000001e-18   2.8563022000000000e-21   8.3982848000000002e-30   2.8742875999999999e-14   1.3545942000000001e-22   9.7231358999999999e-27   4.4505563999999999e-32   1.5477931999999999e-45   9.3238505000000005e-47   1.2700092000000001e-21   5.8867768000000001e-30   1.5691841999999999e-19   1.0823466000000000e-30   1.4372020000000000e-09   3.1844056000000002e-14   1.7437370999999999e-14   1.0766566999999999e-13   6.4630702000000000e-19   4.6905949000000001e-33   1.7205204000000000e-39   1.6088683000000000e-21   1.7809790999999999e-18   5.3451510999999997e-24   1.0167600000000000e-23   1.0935359000000000e-24   3.7874223999999997e-24   3.9199645000000001e-26   5.1574766000000002e-22   1.3431667000000000e-33   1.4741377000000000e-16   1.9825581999999999e-14   3.1353137999999999e-19   2.3632061000000002e-09   9.9999999999999996e-39   9.4999999712600458e-01   4.8738030764975071e-02   7.8669832000000000e+00   4.2850697000000002e-29   3.2250280999999999e-02   4.5899412000000001e-02   1.0000000000000001e-05   1.0000000000000001e-05   
