alt                      press                    temp                     density                  eddy                     O                        O2                       H2O                      H                        OH                       HO2                      H2O2                     H2                       CO                       HCO                      H2CO                     CH4                      CH3                      C2H6                     NO                       NO2                      HNO                      O3                       HNO3                     N                        C3H2                     C3H3                     CH3C2H                   CH2CCH2                  C3H5                     C2H5CHO                  C3H6                     C3H7                     C3H8                     C2H4OH                   C2H2OH                   C2H5                     C2H4                     CH                       CH3O2                    CH3O                     CH2CO                    CH3CO                    CH3CHO                   C2H2                     CH23                     C2H                      C2                       C2H3                     HCS                      CS2                      CS                       OCS                      S                        HS                       H2S                      SO3                      S2                       HSO                      H2SO4                    SO2                      SO                       S3                       S4                       CO2                      SO4AER                   S8AER                    HCAER                    HCAER2                   SO4AER_AERSOL            S8AER_AERSOL             HCAER_AERSOL             HCAER2_AERSOL            SO4AER_WFALL             S8AER_WFALL              HCAER_WFALL              HCAER2_WFALL             SO4AER_RPAR              S8AER_RPAR               HCAER_RPAR               HCAER2_RPAR              
8.3250000000000000e+01   3.5866490507705804e-07   1.8000000000000000e+02   1.4439005840461275e+13   1.0000000000000000e+06   1.1427492891094787e-03   1.1585980717453753e-04   5.7232685651104358e-07   1.0418838211667572e-03   6.1034765535701815e-10   1.6384173158323458e-12   3.4132749242123576e-17   4.6962631795378325e-03   8.1950976118252208e-03   1.1533791772670760e-10   3.0537574143851334e-06   1.3791520960881114e-04   2.8139428166272168e-10   3.9775656636322289e-07   1.0197213977061427e-09   3.9865412153156396e-16   5.2753388393785150e-14   3.5416854887048216e-13   1.4660698543214166e-23   2.0831391112436983e-06   9.5887379555924216e-09   1.2484022009613882e-08   3.9741937607915500e-06   7.9208012145734382e-08   3.5475525662605687e-13   7.5020689591099725e-13   5.7735045700708654e-15   3.2239592967884435e-17   4.2300530306403035e-11   9.3001894535905962e-20   3.3322478436217668e-20   9.1470868619474703e-15   3.7895080461453639e-09   9.2277944344730175e-11   3.1659037087916449e-17   7.1473883141443993e-07   2.7389124812331969e-14   8.5589556700025564e-15   2.0657370068401802e-12   3.6696723052277572e-08   1.9418822800586540e-10   7.4924521959577946e-12   1.9290773159745490e-14   1.4759726436257531e-15   4.1251373284269620e-21   4.5036726400984452e-29   6.2864435172027815e-19   5.2079231807984043e-21   2.6559234331628515e-13   4.8299531384793805e-20   7.7537453169868286e-25   7.4857947826192934e-19   1.0462449065364946e-29   2.1873131685245705e-19   1.4122052097719606e-16   8.2940011780992127e-14   5.6794376634469656e-12   5.9644583970289917e-44   3.9991048347050021e-58   1.5333824221385099e-02   9.9999999999999996e-39   9.9999999999999996e-39   4.4137333888847043e-08   1.4199397796257909e-09   3.6336662378390762e-33   7.1128107588479192e-33   9.1235242193800805e+03   3.7569587882139564e+02   5.9505708537975283e+02   7.2839410299816336e+02   2.8819062516122900e+00   2.8819062516122900e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.3750000000000000e+01   3.2753920423201609e-07   1.8000000000000000e+02   1.3185958302416105e+13   1.0000000000000000e+06   1.2369791620792825e-03   1.1583660375167151e-04   5.2117054114901433e-07   1.0503143561986365e-03   5.7709500587081820e-10   1.4543739671296278e-12   2.6690911031976338e-17   4.7004216164755665e-03   8.3157389847640772e-03   1.0976282441817384e-10   2.8340113361355197e-06   1.2505792790049730e-04   2.5894733058781746e-10   3.6725947134234960e-07   9.6374262212586525e-10   3.6360862957201131e-16   4.6405220365250580e-14   3.4655328938712846e-13   1.0833449512766211e-23   2.3898351525770035e-06   1.1877972900188225e-08   1.4655429043581705e-08   3.8936815953294542e-06   8.4896643167606192e-08   3.1805147391914493e-13   6.3802754086693635e-13   4.8680688634244614e-15   2.7155094807592168e-17   3.5030858603674303e-11   6.2091966428559469e-20   2.2559281720235010e-20   8.4823283952478477e-15   2.9515829940173943e-09   8.4657672623738832e-11   2.5801690165347729e-17   7.1806376266401083e-07   2.2990552349231970e-14   8.3031130661835457e-15   1.9161823877396499e-12   2.8993061395656422e-08   1.8385610672178709e-10   7.5175028205723936e-12   1.5561362971257673e-14   1.0164721089134726e-15   4.2335503948209961e-21   4.6626519017126463e-29   5.8556659950685919e-19   4.8667225019156275e-21   2.9021963994322732e-13   4.0776754674594724e-20   6.1502377881272122e-25   6.4969456801016680e-19   8.9672165177649927e-30   1.9342471517782319e-19   1.4122055797793555e-16   7.1642115807929026e-14   5.6661084377810470e-12   4.6178443765261068e-44   2.6984677059909524e-58   1.5231721743683240e-02   9.9999999999999996e-39   9.9999999999999996e-39   3.7951911258346395e-08   1.2456317734187933e-09   3.3087289181829736e-33   6.4955459617813325e-33   7.1641486911378861e+03   3.0097511467426483e+02   6.5237731524379262e+02   7.9761259613400387e+02   3.1557707244541229e+00   3.1557707244541229e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.4250000000000000e+01   2.9911886403800769e-07   1.8000000000000000e+02   1.2041822223752322e+13   1.0000000000000000e+06   1.3329353217698867e-03   1.1549069051462261e-04   4.7430317830167559e-07   1.0576434796118726e-03   5.4725681531525508e-10   1.2899822039243995e-12   2.0826293788346319e-17   4.7038953413199337e-03   8.4350704661196301e-03   1.0464190352753056e-10   2.6335026704995229e-06   1.1337188740441203e-04   2.3931798004703230e-10   3.3901054141274170e-07   9.1356623070119908e-10   3.3148019078614282e-16   4.1096781813132914e-14   3.3694121750284385e-13   7.9896608552785483e-24   2.7314786385669558e-06   1.4827624299428931e-08   1.7212454266023199e-08   3.8142733648864971e-06   9.1040098525803456e-08   2.8515725911556099e-13   5.3853681060488501e-13   4.1185213973865743e-15   2.2826501487323895e-17   2.8998231138460328e-11   4.1982462324660319e-20   1.5624845753562648e-20   7.9270230927985190e-15   2.3188148263888884e-09   7.7798760811860595e-11   2.1084412125718293e-17   7.2107684389812103e-07   1.9446808844366836e-14   8.0911230609970711e-15   1.7911894117810171e-12   2.3340396174288536e-08   1.7430474327369981e-10   7.5680041186307917e-12   1.2833616311854932e-14   7.1413419127849638e-16   4.3639635527961535e-21   4.8788053349021770e-29   5.4997223248524934e-19   4.5557004638615337e-21   3.1775478606417851e-13   3.4588292974867172e-20   4.9136656951767356e-25   5.6236966127029657e-19   7.7808419191876751e-30   1.7117820321091916e-19   1.4122058447828230e-16   6.1957165870303632e-14   5.6482583931061733e-12   3.6305224559796674e-44   1.8782127986386343e-58   1.5130214006009252e-02   9.9999999999999996e-39   9.9999999999999996e-39   3.2165939706321553e-08   1.0795593722321848e-09   3.0128942673802387e-33   5.9319321299272519e-33   5.5450784650901314e+03   2.3821437004795141e+02   7.1521014306889492e+02   8.7339656649854874e+02   3.4556116506790873e+00   3.4556116506790873e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.4750000000000000e+01   2.7316837676088656e-07   1.8000000000000000e+02   1.0997116616782873e+13   1.0000000000000000e+06   1.4304144592381021e-03   1.1485477199625433e-04   4.3142517756120964e-07   1.0639972582248327e-03   5.2043480313728297e-10   1.1435672193729560e-12   1.6219262370331551e-17   4.7067893220882843e-03   8.5531628963651570e-03   9.9910596472715990e-11   2.4498903946842854e-06   1.0275526871300011e-04   2.2203802785868332e-10   3.1286098045463436e-07   8.6850391076944630e-10   3.0209376028390789e-16   3.6626466910112395e-14   3.2566970543837153e-13   5.8833824734326860e-24   3.1113248472529077e-06   1.8661342417223182e-08   2.0223951559680237e-08   3.7356542436750499e-06   9.7671868076241754e-08   2.5565992943962809e-13   4.5144948263892123e-13   3.4954043302990816e-15   1.9154837090532748e-17   2.3996472279505444e-11   2.8745159366319952e-20   1.1072595453049633e-20   7.4520401051592555e-15   1.8377856729937450e-09   7.1629860555093844e-11   1.7271417290888960e-17   7.2380675154575274e-07   1.6551656990282604e-14   7.9077632245282114e-15   1.6841999694250561e-12   1.9151993811098153e-08   1.6546128027509606e-10   7.6412233364973500e-12   1.0821873463314155e-14   5.1200812188193148e-16   4.5161257601553458e-21   5.1537069449108673e-29   5.2055171325374557e-19   4.2709543076145467e-21   3.4849064051809501e-13   2.9484164094694809e-20   3.9533060420584048e-25   4.8562342285448920e-19   6.8331419392356698e-30   1.5160395456590902e-19   1.4122060341312375e-16   5.3643907461766821e-14   5.6258359280197152e-12   2.8962708903249766e-44   1.3400149168177776e-58   1.5029382492580214e-02   9.9999999999999996e-39   9.9999999999999996e-39   2.6834457622370859e-08   9.2356818737112794e-10   2.7435637261197065e-33   5.4172988260014149e-33   4.2246515427093736e+03   1.8611312802658108e+02   7.8408345382509071e+02   9.5636759373353186e+02   3.7838883236523047e+00   3.7838883236523047e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.5250000000000000e+01   2.4947276790090806e-07   1.8000000000000000e+02   1.0043187113563127e+13   1.0000000000000000e+06   1.5292282566567378e-03   1.1396070742435481e-04   3.9224424271594979e-07   1.0694916611769022e-03   4.9629645536153920e-10   1.0134807003931259e-12   1.2610260790301787e-17   4.7091933460768455e-03   8.6700830899300810e-03   9.5516517826942083e-11   2.2812009475459928e-06   9.3114308519062026e-05   2.0673415001470130e-10   2.8866889349930931e-07   8.2798241024818691e-10   2.7527082475664877e-16   3.2837921228797567e-14   3.1306307808597013e-13   4.3274360945714320e-24   3.5329347424543071e-06   2.3688104869274259e-08   2.3771466116501048e-08   3.6574220388409381e-06   1.0482828731742377e-07   2.2918852519863125e-13   3.7608702830377705e-13   2.9753552662552942e-15   1.6050040567304577e-17   1.9852391106289040e-11   1.9930978720705856e-20   8.0245144342230794e-21   7.0378873963138622e-15   1.4697038908208806e-09   6.6082740652500344e-11   1.4179394011216259e-17   7.2627968589926030e-07   1.4158545349023470e-14   7.7431386581522764e-15   1.5908305141009116e-12   1.6013623670295969e-08   1.5726078099412460e-10   7.7347119035558973e-12   9.3260120408170957e-15   3.7450999288155397e-16   4.6899628161775721e-21   5.4902999788855080e-29   4.9626879527526270e-19   4.0091768891555594e-21   3.8274312865891710e-13   2.5263928450785195e-20   3.2025672094865149e-25   4.1845883085367625e-19   6.0723754037103817e-30   1.3436415325116641e-19   1.4122061691375449e-16   4.6498019935710071e-14   5.5987294403871423e-12   2.3430928934975149e-44   9.7601300494604411e-59   1.4929308280133601e-02   9.9999999999999996e-39   9.9999999999999996e-39   2.2002009883449557e-08   7.7926423599780750e-10   2.4983262215325405e-33   4.9473828145631161e-33   3.1633930096101935e+03   1.4341200641007558e+02   8.5958136791985066e+02   1.0472059944576433e+03   4.1432924308651167e+00   4.1432924308651167e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.5750000000000000e+01   2.2783580319407984e-07   1.8000000000000000e+02   9.1721337839806699e+12   1.0000000000000000e+06   1.6292031268514550e-03   1.1283918398342262e-04   3.5647908980660126e-07   1.0742323464970076e-03   4.7456416710024839e-10   8.9813703696536229e-13   9.7900531425940919e-18   4.7111840975784603e-03   8.7858942164471907e-03   9.1417078148944208e-11   2.1257630483214700e-06   8.4362799272256415e-05   1.9310564844796583e-10   2.6629959905347390e-07   7.9152431012593736e-10   2.5083408030716703e-16   2.9608768553439486e-14   2.9942653448484774e-13   3.1804759927191087e-24   4.0002051407666875e-06   3.0337471606606070e-08   2.7951841674224915e-08   3.5790498532184556e-06   1.1254682605741762e-07   2.0540837901426208e-13   3.1152453620100788e-13   2.5397295137302823e-15   1.3431519174746994e-17   1.6420923856174630e-11   1.3995434771100247e-20   5.9415899307327535e-21   6.6712315947546381e-15   1.1862233074166619e-09   6.1093579988906323e-11   1.1664796937238867e-17   7.2851953197275911e-07   1.2161104940203175e-14   7.5908773668843786e-15   1.5080862301234726e-12   1.3632729386638297e-08   1.4964531637381833e-10   7.8460346985353904e-12   8.2052734892946742e-15   2.7924381823205620e-16   4.8855254579495992e-21   5.8927114421063557e-29   4.7629569970548021e-19   3.7675539441716318e-21   4.2085013506580314e-13   2.1766413135567191e-20   2.6121171207567661e-25   3.5989807711116299e-19   5.4599975978589558e-30   1.1916468985773118e-19   1.4122062652169937e-16   4.0346833071232248e-14   5.5667737181121481e-12   1.9213592617157871e-44   7.2385307054614428e-59   1.4830072752201882e-02   9.9999999999999996e-39   9.9999999999999996e-39   1.7700170495528039e-08   6.4793524868953671e-10   2.2748983934051413e-33   4.5182925044239754e-33   2.3241656137885220e+03   1.0890083266276446e+02   9.4236195993802721e+02   1.1466563622531696e+03   4.5367699730126523e+00   4.5367699730126523e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.6250000000000000e+01   2.0807835242258865e-07   1.8000000000000000e+02   8.3767452666098486e+12   1.0000000000000000e+06   1.7301798337402167e-03   1.1151948120479364e-04   3.2386184823842598e-07   1.0783147836849810e-03   4.5500601839996140e-10   7.9603738136754559e-13   7.5910238055782670e-18   4.7128269622690325e-03   8.9006561507981793e-03   8.7577506607389539e-11   1.9821539175255042e-06   7.6421599313839447e-05   1.8090799647059937e-10   2.4562577613399028e-07   7.5873168128672697e-10   2.2861027326891237e-16   2.6842378041638852e-14   2.8504183217446840e-13   2.3364371574087582e-24   4.5174016679413945e-06   3.9209524565642275e-08   3.2880108064995149e-08   3.4998372154124906e-06   1.2086056822981423e-07   1.8401610347598777e-13   2.5670562476770247e-13   2.1735616239785934e-15   1.1228084704827714e-17   1.3580865220092660e-11   9.9536777140556104e-21   4.4886984531556412e-21   6.3427305447463318e-15   9.6650252533258461e-10   5.6603568315954064e-11   9.6145029844672140e-18   7.3054802795778915e-07   1.0480492133477141e-14   7.4469310745928755e-15   1.4338715719935114e-12   1.1802274014994818e-08   1.4256313699517151e-10   7.9724776388109749e-12   7.3601627024528908e-15   2.1198432248820131e-16   5.1029405923797557e-21   6.3661026183767686e-29   4.5996430637766327e-19   3.5436820840325385e-21   4.6316953801204850e-13   1.8861643699329502e-20   2.1450893775414895e-25   3.0900657161934577e-19   4.9670268028693147e-30   1.0574959141427497e-19   1.4122063334796159e-16   3.5044519250389666e-14   5.5297567125293526e-12   1.5963218307880264e-44   5.4567815176507751e-59   1.4731758331711557e-02   9.9999999999999996e-39   9.9999999999999996e-39   1.3945595098215333e-08   5.3048292043555629e-10   2.0715100393687245e-33   4.1264755007930287e-33   1.6723670476035022e+03   8.1428404911018134e+01   1.0330963137526953e+03   1.2555336291908550e+03   4.9675452465487320e+00   4.9675452465487320e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.6750000000000000e+01   1.9003689629928338e-07   1.8000000000000000e+02   7.6504386593914404e+12   1.0000000000000000e+06   1.8320130158575221e-03   1.1002931184065876e-04   2.9413949809222727e-07   1.0818246209809194e-03   4.3742809896394710e-10   7.0578433600952992e-13   5.8796257236445455e-18   4.7141775957917379e-03   9.0144257978983493e-03   8.3969240434045871e-11   1.8491554020538919e-06   6.9218156772842606e-05   1.6994051216403498e-10   2.2652748298412002e-07   7.2927251328659673e-10   2.0843196644640505e-16   2.4461803664182721e-14   2.7016449835756015e-13   1.7161384094120572e-24   5.0891947722374297e-06   5.1143074297011978e-08   3.8691470247380872e-08   3.4188509994420727e-06   1.2978510709268379e-07   1.6473505551566053e-13   2.1052832698647091e-13   1.8647756872442299e-15   9.3775033435454988e-18   1.1231156852749086e-11   7.1709656884393044e-21   3.4545640373177386e-21   6.0456694318900906e-15   7.9512458914681398e-10   5.2559046366835165e-11   7.9388614118605739e-18   7.3238493388337611e-07   9.0570795457707764e-15   7.3087788681017244e-15   1.3666823216758684e-12   1.0375231936756382e-08   1.3596794851113253e-10   8.1107094192755337e-12   6.7199457702388093e-15   1.6359725466396331e-16   5.3423642509166868e-21   6.9165312713394423e-29   4.4672892286938855e-19   3.3355029699212833e-21   5.1007617874768555e-13   1.6444494482615172e-20   1.7737063906483509e-25   2.6490836885763720e-19   4.5714916599078062e-30   9.3896123276901235e-20   1.4122063819074644e-16   3.0467866633961315e-14   5.4874267959783863e-12   1.3432946136726171e-44   4.1761155354815925e-59   1.4634449236770205e-02   9.9999999999999996e-39   9.9999999999999996e-39   1.0738857629221476e-08   4.2737389038991314e-10   1.8864513421490052e-33   3.7686889947741084e-33   1.1761525735694531e+03   5.9913340747291912e+01   1.1325238278166487e+03   1.3747296978981462e+03   5.4391470836080300e+00   5.4391470836080300e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.7250000000000000e+01   1.7356216389609824e-07   1.8000000000000000e+02   6.9872046657044385e+12   1.0000000000000000e+06   1.9345706322774223e-03   1.0839472661229947e-04   2.6707460425892515e-07   1.0848382200386393e-03   4.2166821483683585e-10   6.2608952938754968e-13   4.5499567829578055e-18   4.7152832881867139e-03   9.1272573963280916e-03   8.0568629877724905e-11   1.7257184952080287e-06   6.2686050036589051e-05   1.6003706644852796e-10   2.0889207798430319e-07   7.0286961899663678e-10   1.9013866722364057e-16   2.2405285748710081e-14   2.5502233394535539e-13   1.2607190246040800e-24   5.7206990850399631e-06   6.7301313327723094e-08   4.5539116026393314e-08   3.3348644262074434e-06   1.3929352716402635e-07   1.4731158965010854e-13   1.7190615964922317e-13   1.6035795876225093e-15   7.8258228225391727e-18   9.2876885402945876e-12   5.2339546991942025e-21   2.7039781370349600e-21   5.7750934779619975e-15   6.6061681664632198e-10   4.8911348254232997e-11   6.5664723928965074e-18   7.3404819550208281e-07   7.8449239598930839e-15   7.1748991016884850e-15   1.3054098514344846e-12   9.2466959611616591e-09   1.2981829082978458e-10   8.2563926504593979e-12   6.2340174947317927e-15   1.2814413734034754e-16   5.6039351638832399e-21   7.5508050700944246e-29   4.3613744131456604e-19   3.1412501733562604e-21   5.6195753376772357e-13   1.4429678449374263e-20   1.4768773583184648e-25   2.2679503226186678e-19   4.2566122160444443e-30   8.3410495513134493e-20   1.4122064162193161e-16   2.6512645719370917e-14   5.4395007230075929e-12   1.1444970554617806e-44   3.2414117585537497e-59   1.4538232265219834e-02   9.9999999999999996e-39   9.9999999999999996e-39   8.0642838557074641e-09   3.3861667674273838e-10   1.7179417054330655e-33   3.4419727417263243e-33   8.0665626625051345e+02   4.3355182678113863e+01   1.2415077308244465e+03   1.5052206977719138e+03   5.9554375613694726e+00   5.9554375613694726e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.7750000000000000e+01   1.5851788918534212e-07   1.8000000000000000e+02   6.3815575356417930e+12   1.0000000000000000e+06   2.0377333483106454e-03   1.0664007183937529e-04   2.4244554343124171e-07   1.0874232905613173e-03   4.0759077611012521e-10   5.5577591351353490e-13   3.5183820324097995e-18   4.7161841508981178e-03   9.2392028035510870e-03   7.7355905789536540e-11   1.6109347536078980e-06   5.6764547290618804e-05   1.5105892728173792e-10   1.9261406789062472e-07   6.7929166573020311e-10   1.7357756278422727e-16   2.0622884031945301e-14   2.3981498550507954e-13   9.2657768143780509e-25   6.4175164456909047e-06   8.9262571893756372e-08   5.3581594677059712e-08   3.2463143523860879e-06   1.4927766974950339e-07   1.3151276286586199e-13   1.3980894756777094e-13   1.3819969398052174e-15   6.5265900148600724e-18   7.6805611909437524e-12   3.8707671525178932e-21   2.1490270450771717e-21   5.5272511171240843e-15   5.5439160607197241e-10   4.5616464168851979e-11   5.4402221124671572e-18   7.3555410022767583e-07   6.8080230450866453e-15   7.0444211044428867e-15   1.2492155497526581e-12   8.3413736639630710e-09   1.2407701057567133e-10   8.4037742586465842e-12   5.8659350870115102e-15   1.0171082526181494e-16   5.8877284316130578e-21   8.2763089833480572e-29   4.2780862251094348e-19   2.9594060397539902e-21   6.1920787032240252e-13   1.2747783328506176e-20   1.2384733113200739e-25   1.9392961990339273e-19   4.0094847842420765e-30   7.4124107434388133e-20   1.4122064405022862e-16   2.3090532892968726e-14   5.3856725513376269e-12   9.8695246691309146e-45   2.5494867570658008e-59   1.4443197613978135e-02   9.9999999999999996e-39   9.9999999999999996e-39   5.8909131305363989e-09   2.6377004369425689e-10   1.5644879089667649e-33   3.1436244017939862e-33   5.3818123230534081e+02   3.0844758421728091e+01   1.3609695769180885e+03   1.6480749239628933e+03   6.5206434128207533e+00   6.5206434128207533e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.8250000000000000e+01   1.4477967626527634e-07   1.8000000000000000e+02   5.8284893826600791e+12   1.0000000000000000e+06   2.1413938759343443e-03   1.0478799047108441e-04   2.2004636961200314e-07   1.0896395653360602e-03   3.9508273685411333e-10   4.9377630955988843e-13   2.7190889641658686e-18   4.7169141490031449e-03   9.3503117643364952e-03   7.4314389400732243e-11   1.5040135671540220e-06   5.1398186870800380e-05   1.4288933571619952e-10   1.7759490392247927e-07   6.5834605516048277e-10   1.5860401281024294e-16   1.9073938498443037e-14   2.2471437460983264e-13   6.8151084504422189e-25   7.1857829376860452e-06   1.1908476085501073e-07   6.2951825739989722e-08   3.1513105612900574e-06   1.5950114166842573e-07   1.1712636705751069e-13   1.1328779842424712e-13   1.1935028194307249e-15   5.4400348830399764e-18   6.3517591451910388e-12   2.9008290303989401e-21   1.7315947013881165e-21   5.2992338263230704e-15   4.6998426700267265e-10   4.2634620859228689e-11   4.5142512958302389e-18   7.3691742324238555e-07   5.9177377600345641e-15   6.9168985259612439e-15   1.1974496740682535e-12   7.6048679463795969e-09   1.1871082269253633e-10   8.5453388598625744e-12   5.5892877037051923e-15   8.1679062215992607e-17   6.1937095392753446e-21   9.1007913103236946e-29   4.2141398564623150e-19   2.7886664820273473e-21   6.8222065688078739e-13   1.1342129176535165e-20   1.0460772588244115e-25   1.6564715327885955e-19   3.8201165831131188e-30   6.5890276507563683e-20   1.4122064576709511e-16   2.0126531866940838e-14   5.3256238099850061e-12   8.6106829820926206e-45   2.0303593539626379e-59   1.4349439739658540e-02   9.9999999999999996e-39   9.9999999999999996e-39   4.1746012366591298e-09   2.0198521435121474e-10   1.4247658478818728e-33   2.8711770357931427e-33   3.4832949344510240e+02   2.1572714795112887e+01   1.4919065295289058e+03   1.8044615232556298e+03   7.1393903926311584e+00   7.1393903926311584e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.8750000000000000e+01   1.3223396375584680e-07   1.8000000000000000e+02   5.3234284925864258e+12   1.0000000000000000e+06   2.2454562825815873e-03   1.0285945826667241e-04   1.9968642783782863e-07   1.0915394660230260e-03   3.8405041151558875e-10   4.3912933443738033e-13   2.1004525665894016e-18   4.7175019977717557e-03   9.4606321628053248e-03   7.1429894577500975e-11   1.4042642390024435e-06   4.6536380032054182e-05   1.3542930623526156e-10   1.6374274252821504e-07   6.3987335843546900e-10   1.4508186826691641e-16   1.7725139538217428e-14   2.0986579017471258e-13   5.0179089888794716e-25   8.0322203177046034e-06   1.5929248158240066e-07   7.3703083829418756e-08   3.0477368166653615e-06   1.6955989476831416e-07   1.0396387114827189e-13   9.1488143117591163e-14   1.0327385790545224e-15   4.5322697554950509e-18   5.2531806768977515e-12   2.2030679629181681e-21   1.4126060408637465e-21   5.0887422479385340e-15   4.0250156886202801e-10   3.9929861082282966e-11   3.7516145682818578e-18   7.3815156280665259e-07   5.1509840904685676e-15   6.7921659655760286e-15   1.1495987202300353e-12   6.9975992114490735e-09   1.1368994391004257e-10   8.6716655960228116e-12   5.3848331829195985e-15   6.6270046300143112e-17   6.5216896334716568e-21   1.0032096360611969e-28   4.1666339360157856e-19   2.6279121027483096e-21   7.5137908584387703e-13   1.0166270808101383e-20   8.9007060171439914e-26   1.4135264495734006e-19   3.6807052701037514e-30   5.8581389843188833e-20   1.4122064697996730e-16   1.7556825480892498e-14   5.2590351247694115e-12   7.5966391117107539e-45   1.6357761292790687e-59   1.4257058267470264e-02   9.9999999999999996e-39   9.9999999999999996e-39   2.8611333515716939e-09   1.5208007900726632e-10   1.2975499067110304e-33   2.6223785677765640e-33   2.1804632214846887e+02   1.4835185008915138e+01   1.6354161159889043e+03   1.9756599969785957e+03   7.8167408756220356e+00   7.8167408756220356e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.9250000000000000e+01   1.2077707968457223e-07   1.8000000000000000e+02   4.8622012755463867e+12   1.0000000000000000e+06   2.3498352802930212e-03   1.0087384803782232e-04   1.8118979876775204e-07   1.0931687271921202e-03   3.7441706522675077e-10   3.9097364568769945e-13   1.6220886460035400e-18   4.7179719396687929e-03   9.5702102575551187e-03   6.8690309307267924e-11   1.3110821068181202e-06   4.2133037096745182e-05   1.2859444515711708e-10   1.5097218451513981e-07   6.2374309330927405e-10   1.3288366004914318e-16   1.6549051256640194e-14   1.9538946809670666e-13   3.6997021586501762e-25   8.9641922568679516e-06   2.1273091360361336e-07   8.5737991404745433e-08   2.9334705317566265e-06   1.7887349891436219e-07   9.1865844313218669e-14   7.3654152428782597e-14   8.9528713053398539e-16   3.7745337269578162e-18   4.3449787006845158e-12   1.6955536797782641e-21   1.1653354309098967e-21   4.8939342878927697e-15   3.4822060394889541e-10   3.7469699090914266e-11   3.1224621064063785e-18   7.3926866443086247e-07   4.4889410802816736e-15   6.6702528730404846e-15   1.1052512746768750e-12   6.4905630036871928e-09   1.0898780027777919e-10   8.7716518493670206e-12   5.2385082443349890e-15   5.4255819079030180e-17   6.8712839201673421e-21   1.1077834715839855e-28   4.1329394365215818e-19   2.4761843867894285e-21   8.2704455838607779e-13   9.1820102550183773e-21   7.6296005224051709e-26   1.2051751496540094e-19   3.5850916230337097e-30   5.2086431832154372e-20   1.4122064783622486e-16   1.5326991652719213e-14   5.1855995175404907e-12   6.7729683340518093e-45   1.3319829848619964e-59   1.4166158955903832e-02   9.9999999999999996e-39   9.9999999999999996e-39   1.8900683591386850e-09   1.1263858549816919e-10   1.1817394523117171e-33   2.3951730421410772e-33   1.3156176336670418e+02   1.0035738428568132e+01   1.7926897417040577e+03   2.1630705976524364e+03   8.5582349913315898e+00   8.5582349913315898e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
