alt                      press                    temp                     density                  eddy                     O                        O2                       H2O                      H                        OH                       HO2                      H2O2                     H2                       CO                       HCO                      H2CO                     CH4                      CH3                      C2H6                     NO                       NO2                      HNO                      O3                       HNO3                     N                        C3H2                     C3H3                     CH3C2H                   CH2CCH2                  C3H5                     C2H5CHO                  C3H6                     C3H7                     C3H8                     C2H4OH                   C2H2OH                   C2H5                     C2H4                     CH                       CH3O2                    CH3O                     CH2CO                    CH3CO                    CH3CHO                   C2H2                     CH23                     C2H                      C2                       C2H3                     HCS                      CS2                      CS                       OCS                      S                        HS                       H2S                      SO3                      S2                       HSO                      H2SO4                    SO2                      SO                       SO4AER                   S8AER                    HCAER                    HCAER2                   CO2                      N2                       SO4AER_AERSOL            S8AER_AERSOL             HCAER_AERSOL             HCAER2_AERSOL            SO4AER_WFALL             S8AER_WFALL              HCAER_WFALL              HCAER2_WFALL             SO4AER_RPAR              S8AER_RPAR               HCAER_RPAR               HCAER2_RPAR              
7.8750000000000000e+06   9.5113527864622193e-07   1.8000000000000000e+02   3.8272471000000000e+13   1.0000000000000000e+06   1.8293790000000000e-04   9.6366989999999993e-06   8.7101866999999994e-12   1.3115394000000001e-06   1.7996677000000000e-13   3.6760055000000004e-15   7.8575912999999997e-22   1.8618342999999999e-04   2.0322353000000001e-04   9.6385772000000002e-18   5.3408997000000000e-17   1.3857715000000000e-15   7.2175795000000006e-21   6.4190068999999995e-19   3.0233142000000001e-13   1.3584329000000001e-18   1.4617518000000000e-22   9.5948394000000004e-13   4.1458626999999998e-29   1.5641228000000001e-06   1.0719808000000000e-19   3.2085603000000001e-21   2.3948002999999999e-20   1.3505647999999999e-19   3.5366412000000003e-26   4.0528696000000000e-32   2.9217061000000002e-31   4.4699557999999997e-36   4.4839237000000003e-30   1.4912273000000000e-32   1.8907783000000000e-32   1.6835583999999999e-27   9.8757935000000003e-22   6.7964136000000001e-22   3.4853210000000001e-27   1.3254606000000000e-18   2.1218123999999999e-25   4.3196831999999998e-27   3.7769580000000000e-25   3.3684134000000002e-20   7.9542187000000007e-21   3.2873322000000002e-25   5.4754818000000003e-26   4.3482086000000000e-29   8.1441448000000004e-38   2.8977126000000003e-54   3.2059328999999998e-38   3.9545524000000001e-31   1.6118817999999999e-22   1.7853680999999999e-33   2.0056252000000001e-41   8.6165962000000005e-29   2.9327102999999999e-49   5.5121069000000001e-31   7.5108633000000005e-21   7.8534672999999999e-25   4.6817356999999999e-22   9.9999999999999996e-39   9.9999999999999996e-39   1.3393504000000001e-21   1.0912564999999999e-24   1.0000000000000000e-04   9.9931514276864286e-01   8.8380096999999999e-33   1.8853434000000001e-32   7.3383757999999999e-10   7.6531910999999999e-13   2.3273340999999999e+02   2.7480043999999998e+02   1.0872531000000001e+00   1.0872531000000001e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
7.9250000000000000e+06   8.6936805086468398e-07   1.8000000000000000e+02   3.4982262000000000e+13   1.0000000000000000e+06   1.8460227000000000e-04   9.2156567999999997e-06   7.8674744000000003e-12   1.3124141000000000e-06   1.8518430000000001e-13   3.1861726000000002e-15   5.6591419999999997e-22   1.8618283999999999e-04   2.0404582000000001e-04   8.7639919999999998e-18   4.9413456000000000e-17   1.2488007000000000e-15   7.0526740000000002e-21   5.8978548000000002e-19   3.1065370000000001e-13   1.2725439000000000e-18   1.3607729000000000e-22   7.7993026000000002e-13   3.1925263000000001e-29   1.7007054000000000e-06   1.1293189000000001e-19   2.8533884000000001e-21   2.0965595999999999e-20   1.3242326000000001e-19   3.1304813999999998e-26   3.2479857999999999e-32   2.3440990999999998e-31   3.8854084000000002e-36   3.8977100999999999e-30   1.3954896999999999e-32   1.7687806000000000e-32   1.5744091000000000e-27   9.8219852999999995e-22   6.6501488000000003e-22   2.9523540000000000e-27   1.3252831000000000e-18   2.0235033999999999e-25   4.0327118999999999e-27   3.5256239999999999e-25   3.3506678000000002e-20   7.7731078999999998e-21   3.3950448000000002e-25   5.9065944999999994e-26   3.9207608999999998e-29   8.7736504000000002e-38   3.3589126000000003e-54   3.4268976000000002e-38   3.7239346999999998e-31   1.7782198999999999e-22   1.6003442000000000e-33   1.4372667999999999e-41   6.9399491000000003e-29   3.2287277999999999e-49   4.8162494999999997e-31   7.5108633000000005e-21   6.4294606999999997e-25   4.5168218000000001e-22   9.9999999999999996e-39   9.9999999999999996e-39   1.2652980000000000e-21   1.0309212000000000e-24   1.0000000000000000e-04   9.9931294028455231e-01   8.0782234000000003e-33   1.7232641000000000e-32   6.3366533000000003e-10   6.6084948000000000e-13   2.5462280999999999e+02   3.0064641000000000e+02   1.1895131999999999e+00   1.1895131999999999e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
7.9750000000000000e+06   7.9464125489038200e-07   1.8000000000000000e+02   3.1975351000000000e+13   1.0000000000000000e+06   1.8623121000000000e-04   8.8124438999999993e-06   7.1061141000000002e-12   1.3132188999999999e-06   1.9108705000000001e-13   2.7620129999999999e-15   4.0740247000000000e-22   1.8618228000000001e-04   2.0486834000000000e-04   7.9696163000000007e-18   4.5659595999999999e-17   1.1253558000000000e-15   6.8931557999999997e-21   5.4189692000000004e-19   3.2015864000000001e-13   1.1953440000000000e-18   1.2707879000000001e-22   6.3338094000000003e-13   2.4880027999999999e-29   1.8501368999999999e-06   1.1815392999999999e-19   2.5179641999999999e-21   1.8339907999999999e-20   1.2995431000000000e-19   2.7765419999999999e-26   2.6032409000000002e-32   1.8848850000000000e-31   3.3783848000000000e-36   3.3891699000000002e-30   1.3097142000000000e-32   1.6595597000000000e-32   1.4737994999999999e-27   9.7692406999999992e-22   6.5080357999999997e-22   2.5019763000000001e-27   1.3251366999999999e-18   1.9279915999999999e-25   3.7679320999999997e-27   3.2937611000000001e-25   3.3333462000000002e-20   7.5978752999999997e-21   3.5189809999999999e-25   6.3737733000000002e-26   3.5364854000000000e-29   9.4193697999999999e-38   3.8624810000000001e-54   3.6511962000000002e-38   3.4977902000000001e-31   1.9544446000000000e-22   1.4326480000000001e-33   1.0286956000000001e-41   5.5881274999999996e-29   3.5293314999999996e-49   4.1939443000000003e-31   7.5108633000000005e-21   5.2460122000000002e-25   4.3417806000000004e-22   9.9999999999999996e-39   9.9999999999999996e-39   1.1889590999999999e-21   9.6872291000000001e-25   1.0000000000000000e-04   9.9931074236204531e-01   7.3838571999999998e-33   1.5751403999999999e-32   5.4425382999999996e-10   5.6760224000000003e-13   2.7856711999999999e+02   3.2891869000000003e+02   1.3013730999999999e+00   1.3013730999999999e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.0250000000000000e+06   7.2634773928037404e-07   1.8000000000000000e+02   2.9227307000000000e+13   1.0000000000000000e+06   1.8782601999999999e-04   8.4264042000000003e-06   6.4182954000000004e-12   1.3139586000000000e-06   1.9768215000000000e-13   2.3946632999999999e-15   2.9317824999999999e-22   1.8618177000000001e-04   2.0569106000000001e-04   7.2478931999999994e-18   4.2139094000000001e-17   1.0141029999999999e-15   6.7387512000000002e-21   4.9789293000000003e-19   3.3085234000000001e-13   1.1255751999999999e-18   1.1901862000000000e-22   5.1391841999999995e-13   1.9599805000000000e-29   2.0136233999999998e-06   1.2288218000000000e-19   2.2072507999999999e-21   1.6038643000000001e-20   1.2765531000000001e-19   2.4678066999999999e-26   2.0866826000000000e-32   1.5191475000000000e-31   2.9383904000000000e-36   2.9478110000000001e-30   1.2324693000000000e-32   1.5612817000000000e-32   1.3810532000000000e-27   9.7173126000000001e-22   6.3699002000000002e-22   2.1211944000000001e-27   1.3250167000000000e-18   1.8351424999999999e-25   3.5235744999999998e-27   3.0798130000000000e-25   3.3163772999999998e-20   7.4282252000000001e-21   3.6608213999999999e-25   6.8799840000000001e-26   3.1908202999999998e-29   1.0075689000000001e-37   4.4039634000000002e-54   3.8766628000000000e-38   3.2767134000000002e-31   2.1397250000000002e-22   1.2806437999999999e-33   7.3526293999999998e-42   4.4986277000000001e-29   3.8287938000000003e-49   3.6389127999999998e-31   7.5108633000000005e-21   4.2654231000000002e-25   4.1574808999999999e-22   9.9999999999999996e-39   9.9999999999999996e-39   1.1107028999999999e-21   9.0496239999999994e-25   1.0000000000000000e-04   9.9930854715633577e-01   6.7492695999999999e-33   1.4397687999999999e-32   4.6473559999999998e-10   4.8467268999999995e-13   3.0475886000000003e+02   3.5984465000000000e+02   1.4237323000000000e+00   1.4237323000000000e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.0750000000000000e+06   6.6393278964073802e-07   1.8000000000000000e+02   2.6715809000000000e+13   1.0000000000000000e+06   1.8938798000000000e-04   8.0568930999999998e-06   5.7969491000000001e-12   1.3146380000000001e-06   2.0498429000000000e-13   2.0764641999999999e-15   2.1091125999999999e-22   1.8618129000000001e-04   2.0651400000000001e-04   6.5920043000000001e-18   3.8843305999999997e-17   9.1383980999999991e-16   6.5892045999999998e-21   4.5745901000000004e-19   3.4275417000000002e-13   1.0622027000000000e-18   1.1176466999999999e-22   4.1664925000000002e-13   1.5589362999999999e-29   2.1924842000000000e-06   1.2714379999999999e-19   1.9239293999999998e-21   1.4028800000000000e-20   1.2552614000000001e-19   2.1980814999999999e-26   1.6727609999999999e-32   1.2272398000000001e-31   2.5563935000000000e-36   2.5645968000000000e-30   1.1625767000000001e-32   1.4724382000000001e-32   1.2955478000000000e-27   9.6659538999999991e-22   6.2355772000000000e-22   1.7990946000000002e-27   1.3249192000000000e-18   1.7448504000000000e-25   3.2980092999999998e-27   2.8823461999999999e-25   3.2996924999999999e-20   7.2638813000000006e-21   3.8221645000000000e-25   7.4284233999999998e-26   2.8797158999999998e-29   1.0736291000000001e-37   4.9766497000000001e-54   4.1009237000000002e-38   3.0613026000000002e-31   2.3329759000000002e-22   1.1429001000000000e-33   5.2474768000000003e-42   3.6208470999999997e-29   4.1206950999999998e-49   3.1454151000000001e-31   7.5108633000000005e-21   3.4555306000000000e-25   3.9650400000000002e-22   9.9999999999999996e-39   9.9999999999999996e-39   1.0309710000000000e-21   8.3999963000000004e-25   1.0000000000000000e-04   9.9930635270793566e-01   6.1693059000000003e-33   1.3160497000000000e-32   3.9430659000000002e-10   4.1122227999999998e-13   3.3340859000000000e+02   3.9367286999999999e+02   1.5575744000000000e+00   1.5575744000000000e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.1250000000000000e+06   6.0688960562044798e-07   1.8000000000000000e+02   2.4420464000000000e+13   1.0000000000000000e+06   1.9091833999999999e-04   7.7032796000000001e-06   5.2356789000000003e-12   1.3152615000000000e-06   2.1301508000000001e-13   1.8007959999999999e-15   1.5168945999999999e-22   1.8618083999999999e-04   2.0733713999999999e-04   5.9957942999999996e-18   3.5763322000000003e-17   8.2348204000000005e-16   6.4442776000000002e-21   4.2030608999999999e-19   3.5589575000000000e-13   1.0043687000000001e-18   1.0520786000000000e-22   3.3753596000000001e-13   1.2505381000000001e-29   2.3881619000000001e-06   1.3097149999999999e-19   1.6689123999999999e-21   1.2278096000000000e-20   1.2356263000000000e-19   1.9619665000000001e-26   1.3410381000000001e-32   9.9370851999999991e-32   2.2246125000000001e-36   2.2317372000000001e-30   1.0990593000000000e-32   1.3917802000000000e-32   1.2167103999999999e-27   9.6149169000000008e-22   6.1049112999999998e-22   1.5265032000000000e-27   1.3248407000000000e-18   1.6570354000000001e-25   3.0897349000000000e-27   2.7000406999999999e-25   3.2832264000000002e-20   7.1045853999999994e-21   4.0045620000000000e-25   8.0225369000000005e-26   2.5995725999999997e-29   1.1394317000000001e-37   5.5715822000000005e-54   4.3214657000000001e-38   2.8521481000000001e-31   2.5328741999999998e-22   1.0181595000000000e-33   3.7390317999999999e-42   2.9138546999999999e-29   4.3981872999999997e-49   2.7081629000000001e-31   7.5108633000000005e-21   2.7889188000000001e-25   3.7658083999999999e-22   9.9999999999999996e-39   9.9999999999999996e-39   9.5027815000000007e-22   7.7425387000000001e-25   1.0000000000000000e-04   9.9930415697085517e-01   5.6392570000000003e-33   1.2029785000000000e-32   3.3221857000000001e-10   3.4647069999999999e-13   3.6474655000000001e+02   4.3067523000000000e+02   1.7039750000000000e+00   1.7039750000000000e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.1750000000000000e+06   5.5475512582879805e-07   1.8000000000000000e+02   2.2322639000000000e+13   1.0000000000000000e+06   1.9241834000000000e-04   7.3649481999999999e-06   4.7286986000000002e-12   1.3158334000000000e-06   2.2180273000000000e-13   1.5619368000000001e-15   1.0907628999999999e-22   1.8618042000000001e-04   2.0816047000000000e-04   5.4537036000000000e-18   3.2890011000000002e-17   7.4205229999999998e-16   6.3037475000000000e-21   3.8616846000000000e-19   3.7032020000000000e-13   9.5135780999999992e-19   9.9257421000000004e-23   2.7325421000000001e-13   1.0106765000000000e-29   2.6022346999999999e-06   1.3440069999999999e-19   1.4418189000000000e-21   1.0755928000000000e-20   1.2175786000000001e-19   1.7547971000000000e-26   1.0751595000000001e-32   8.0641315999999998e-32   1.9363370000000001e-36   1.9425109000000000e-30   1.0411010000000000e-32   1.3182659000000000e-32   1.1440142000000000e-27   9.5639533000000002e-22   5.9777556000000002e-22   1.2957046999999999e-27   1.3247781000000001e-18   1.5716420000000000e-25   2.8973678999999999e-27   2.5316807999999999e-25   3.2669168000000003e-20   6.9500968000000005e-21   4.2095538000000004e-25   8.6660367000000001e-26   2.3471882000000001e-29   1.2042585000000001e-37   6.1777474999999996e-54   4.5357175999999999e-38   2.6498195999999999e-31   2.7378893000000000e-22   9.0531046999999999e-34   2.6596336999999999e-42   2.3445690999999999e-29   4.6543253999999999e-49   2.3222464999999998e-31   7.5108633000000005e-21   2.2422435999999999e-25   3.5613400000000002e-22   9.9999999999999996e-39   9.9999999999999996e-39   8.6920884999999994e-22   7.0820140000000001e-25   1.0000000000000000e-04   9.9930195774810360e-01   5.1548201000000002e-33   1.0996374000000000e-32   2.7777228999999998e-10   2.8968869000000002e-13   3.9902449000000001e+02   4.7114897000000002e+02   1.8641103000000001e+00   1.8641103000000001e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.2250000000000000e+06   5.0710627523142007e-07   1.8000000000000000e+02   2.0405310000000000e+13   1.0000000000000000e+06   1.9388916000000000e-04   7.0413003999999996e-06   4.2707750000000000e-12   1.3163574000000001e-06   2.3138168000000002e-13   1.3549401000000001e-15   7.8426317999999998e-23   1.8618004000000001e-04   2.0898400000000000e-04   4.9607084000000002e-18   3.0214083999999999e-17   6.6866947999999997e-16   6.1674068999999999e-21   3.5480188000000002e-19   3.8608150000000001e-13   9.0256847000000004e-19   9.3837311000000003e-23   2.2107219000000001e-13   8.2219398999999996e-30   2.8364281999999999e-06   1.3746746999999999e-19   1.2413818000000000e-21   9.4339747999999996e-21   1.2010320000000000e-19   1.5725710000000001e-26   8.6203430000000002e-33   6.5581653999999995e-32   1.6857747999999999e-36   1.6911139000000001e-30   9.8801470999999999e-33   1.2510199000000000e-32   1.0769741000000000e-27   9.5128129999999997e-22   5.8539713999999996e-22   1.1002050000000000e-27   1.3247290000000001e-18   1.4886362000000001e-25   2.7196340000000000e-27   2.3761466999999998e-25   3.2507049000000002e-20   6.8001904000000005e-21   4.4387024000000004e-25   9.3629218999999998e-26   2.1197109000000000e-29   1.2673825999999999e-37   6.7824591999999997e-54   4.7411408999999996e-38   2.4548520000000002e-31   2.9463260000000001e-22   8.0336223999999997e-34   1.8884169000000000e-42   1.8862720000000000e-29   4.8824407999999999e-49   1.9830758000000000e-31   7.5108633000000005e-21   1.7956543000000001e-25   3.3533499000000000e-22   9.9999999999999996e-39   9.9999999999999996e-39   7.8841137000000000e-22   6.4237039999999997e-25   1.0000000000000000e-04   9.9929975270888860e-01   4.7120640000000002e-33   1.0051877000000000e-32   2.3031134999999999e-10   2.4019167000000002e-13   4.3651769999999999e+02   5.1541916000000003e+02   2.0392663000000000e+00   2.0392663000000000e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.2750000000000000e+06   4.6355653561816801e-07   1.8000000000000000e+02   1.8652924000000000e+13   1.0000000000000000e+06   1.9533197000000000e-04   6.7317556000000004e-06   3.8571760000000000e-12   1.3168373000000000e-06   2.4179238000000002e-13   1.1755290000000000e-15   5.6389034999999996e-23   1.8617967999999999e-04   2.0980772000000000e-04   4.5122666000000001e-18   2.7726154999999999e-17   6.0253932000000005e-16   6.0350620000000000e-21   3.2598186999999999e-19   4.0324406000000001e-13   8.5749132999999996e-19   8.8883347000000003e-23   1.7874902000000000e-13   6.7271397000000006e-30   3.0926297000000000e-06   1.4020706000000001e-19   1.0657756000000000e-21   8.2865035999999998e-21   1.1858909999999999e-19   1.4118699000000000e-26   6.9118125000000004e-33   5.3442036999999995e-32   1.4679218000000001e-36   1.4725305000000000e-30   9.3921808000000002e-33   1.1893017000000001e-32   1.0151440000000000e-27   9.4612448000000002e-22   5.7334281999999998e-22   9.3453543000000003e-28   1.3246911000000000e-18   1.4080036000000000e-25   2.5553589000000001e-27   2.2324072000000000e-25   3.2345359999999998e-20   6.6546563000000001e-21   4.6936236000000004e-25   1.0117501000000000e-25   1.9145984999999999e-29   1.3280945999999999e-37   7.3719162000000001e-54   4.9353221000000005e-38   2.2677323999999999e-31   3.1563793999999998e-22   7.1142325999999998e-34   1.3383013999999999e-42   1.5173974999999999e-29   5.0765218000000003e-49   1.6863361000000000e-31   7.5108633000000005e-21   1.4322998999999999e-25   3.1436598999999998e-22   9.9999999999999996e-39   9.9999999999999996e-39   7.0858737000000000e-22   5.7733255000000003e-25   1.0000000000000000e-04   9.9929753940271726e-01   4.3073969000000003e-33   9.1886325000000001e-33   1.8921674999999999e-10   1.9733411999999999e-13   4.7752722000000000e+02   5.6384123000000000e+02   2.2308492000000002e+00   2.2308492000000002e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.3250000000000000e+06   4.2375269003277598e-07   1.8000000000000000e+02   1.7051268000000000e+13   1.0000000000000000e+06   1.9674789000000001e-04   6.4357522999999996e-06   3.4836236000000001e-12   1.3172765000000000e-06   2.5308113999999999e-13   1.0200048999999999e-15   4.0549345000000002e-23   1.8617935000000000e-04   2.1063162000000001e-04   4.1042699000000002e-18   2.5416798000000000e-17   5.4294584000000004e-16   5.9065322999999997e-21   2.9950217000000002e-19   4.2188239999999999e-13   8.1569187000000000e-19   8.4340967999999996e-23   1.4444956000000001e-13   5.5318827000000002e-30   3.3729033000000000e-06   1.4265295000000001e-19   9.1286889999999997e-22   7.2904720000000006e-21   1.1720562000000000e-19   1.2697812000000001e-26   5.5420619999999997e-33   4.3632006999999999e-32   1.2784521000000001e-36   1.2824232000000000e-30   8.9421367000000007e-33   1.1324806000000000e-32   9.5811363999999991e-28   9.4089958999999995e-22   5.6160033000000001e-22   7.9408722999999997e-28   1.3246625000000000e-18   1.3297461000000001e-25   2.4034609999999999e-27   2.0995125000000002e-25   3.2183593000000000e-20   6.5132983999999998e-21   4.9760153000000002e-25   1.0934413999999999e-25   1.7295827000000000e-29   1.3857282000000000e-37   7.9318940000000000e-54   5.1160612999999999e-38   2.0888867999999998e-31   3.3661959000000001e-22   6.2868241999999999e-34   9.4659668000000008e-43   1.2205479000000000e-29   5.2315637000000003e-49   1.4279571999999999e-31   7.5108633000000005e-21   1.1379068000000000e-25   2.9341379000000000e-22   9.9999999999999996e-39   9.9999999999999996e-39   6.3047731999999996e-22   5.1369117999999999e-25   1.0000000000000000e-04   9.9929531520359538e-01   3.9375369999999997e-33   8.3996393000000005e-33   1.5390240000000000e-10   1.6050479000000001e-13   5.2238219000000004e+02   6.1680382999999995e+02   2.4403969000000001e+00   2.4403969000000001e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.3750000000000000e+06   3.8737203938447402e-07   1.8000000000000000e+02   1.5587357000000000e+13   1.0000000000000000e+06   1.9813799000000001e-04   6.1527482999999998e-06   3.1462504000000001e-12   1.3176782000000000e-06   2.6530000999999998e-13   8.8516846000000003e-16   2.9167406999999997e-23   1.8617904000000000e-04   2.1145572000000001e-04   3.7330006999999999e-18   2.3276608999999999e-17   4.8924369999999996e-16   5.7816493000000001e-21   2.7517318000000002e-19   4.4208091000000002e-13   7.7679676999999999e-19   8.0163470999999995e-23   1.1667332999999999e-13   4.5691480999999997e-30   3.6795063000000001e-06   1.4483632000000000e-19   7.8040884999999997e-22   6.4254808000000001e-21   1.1594286999999999e-19   1.1438269000000000e-26   4.4438516999999997e-33   3.5685617000000000e-32   1.1136226000000001e-36   1.1170384999999999e-30   8.5257371000000000e-33   1.0800156000000001e-32   9.0550550000000004e-28   9.3558119999999997e-22   5.5015812000000001e-22   6.7497441999999999e-28   1.3246417000000001e-18   1.2538795000000001e-25   2.2629434999999999e-27   1.9765877000000000e-25   3.2021287000000002e-20   6.3759342000000000e-21   5.2876835999999998e-25   1.1818662000000000e-25   1.5626377000000001e-29   1.4396833000000000e-37   8.4485090000000001e-54   5.2814497999999996e-38   1.9186695000000001e-31   3.5739373999999999e-22   5.5439383000000000e-34   6.6821319000000003e-43   9.8169477999999994e-30   5.3438528000000001e-49   1.2040961000000000e-31   7.5108633000000005e-21   9.0041668000000002e-26   2.7266338000000002e-22   9.9999999999999996e-39   9.9999999999999996e-39   5.5484146000000004e-22   4.5206568999999999e-25   1.0000000000000000e-04   9.9929307731322825e-01   3.5994855999999997e-33   7.6785008000000001e-33   1.2381139999999999e-10   1.2912289000000001e-13   5.7144251999999994e+02   6.7473190999999997e+02   2.6695905999999998e+00   2.6695905999999998e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.4250000000000000e+06   3.5411969361465004e-07   1.8000000000000000e+02   1.4249325000000000e+13   1.0000000000000000e+06   1.9950332000000001e-04   5.8822216999999997e-06   2.8415611000000001e-12   1.3180452999999999e-06   2.7850674999999998e-13   7.6825228999999999e-16   2.0990501000000001e-23   1.8617874999999999e-04   2.1227999000000001e-04   3.3950935999999999e-18   2.1296263000000001e-17   4.4085121999999998e-16   5.6602565999999998e-21   2.5282071000000001e-19   4.6393373999999998e-13   7.4048308999999999e-19   7.6310610000000000e-23   9.4195162000000005e-14   3.7886689999999998e-30   4.0149071000000002e-06   1.4678572000000001e-19   6.6615042000000005e-22   5.6736341000000000e-21   1.1479121000000001e-19   1.0318976999999999e-26   3.5633100000000002e-33   2.9234247999999999e-32   9.7019295000000007e-37   9.7312620000000003e-31   8.1392786999999993e-33   1.0314400000000001e-32   8.5697253999999998e-28   9.3014378000000002e-22   5.3900538999999995e-22   5.7391837000000002e-28   1.3246273000000001e-18   1.1804305000000001e-25   2.1328883000000000e-27   1.8628269000000001e-25   3.1858027000000000e-20   6.2423936999999997e-21   5.6305666999999996e-25   1.2775633000000001e-25   1.4119522999999999e-29   1.4894458999999999e-37   8.9089818000000004e-54   5.4299307000000005e-38   1.7573546000000000e-31   3.7778441000000001e-22   4.8786488000000002e-34   4.7075798000000002e-43   7.8953131000000004e-30   5.4111557999999998e-49   1.0111283000000001e-31   7.5108633000000005e-21   7.0967558999999997e-26   2.5229179999999998e-22   9.9999999999999996e-39   9.9999999999999996e-39   4.8243641000000004e-22   3.9307255000000002e-25   1.0000000000000000e-04   9.9929082276222059e-01   3.2905028999999998e-33   7.0193720999999997e-33   9.8413261000000001e-11   1.0263518000000000e-13   6.2510173999999995e+02   7.3809014000000002e+02   2.9202688999999999e+00   2.9202688999999999e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.4750000000000000e+06   3.2372628534210599e-07   1.8000000000000000e+02   1.3026333000000000e+13   1.0000000000000000e+06   2.0084488000000000e-04   5.6236708000000000e-06   2.5663971000000000e-12   1.3183807000000000e-06   2.9276483000000001e-13   6.6686170000000004e-16   1.5117091000000001e-23   1.8617849000000000e-04   2.1310445000000000e-04   3.0875005000000001e-18   1.9466568999999999e-17   3.9724412000000002e-16   5.5422088000000003e-21   2.3228470000000002e-19   4.8754474999999998e-13   7.0646967000000003e-19   7.2747478000000004e-23   7.6016076000000000e-14   3.1522976999999999e-30   4.3818052000000004e-06   1.4852703000000000e-19   5.6794170999999997e-22   5.0193445000000002e-21   1.1374149000000000e-19   9.3219689999999999e-27   2.8572681000000000e-33   2.3985467999999999e-32   8.4535593000000002e-37   8.4787028999999994e-31   7.7795359000000004e-33   9.8634891000000000e-33   8.1219571000000007e-28   9.2456181000000005e-22   5.2813202000000001e-22   4.8815135000000001e-28   1.3246181000000000e-18   1.1094335999999999e-25   2.0124491999999999e-27   1.7574880000000001e-25   3.1693453000000002e-20   6.1125189000000003e-21   6.0067570999999998e-25   1.3811138000000001e-25   1.2759063000000001e-29   1.5346026999999999e-37   9.3023246999999995e-54   5.5603401999999996e-38   1.6051297999999999e-31   3.9762900999999998e-22   4.2844728000000004e-34   3.3099092000000000e-43   6.3494740000000001e-30   5.4327982000000000e-49   8.4564826999999998e-32   7.5108633000000005e-21   5.5716486000000003e-26   2.3246244999999998e-22   9.9999999999999996e-39   9.9999999999999996e-39   4.1398811000000002e-22   3.3730324000000002e-25   1.0000000000000000e-04   9.9928854831987624e-01   3.0080853000000001e-33   6.4169127999999995e-33   7.7202132000000005e-11   8.0514091999999998e-14   6.8379012000000000e+02   8.0738657999999998e+02   3.1944417000000001e+00   3.1944417000000001e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.5250000000000000e+06   2.9594558410158601e-07   1.8000000000000000e+02   1.1908473000000000e+13   1.0000000000000000e+06   2.0216364000000001e-04   5.3766145000000000e-06   2.3179041000000000e-12   1.3186867999999999e-06   3.0814341000000002e-13   5.7892434999999995e-16   1.0898668000000000e-23   1.8617825000000001e-04   2.1392910000000000e-04   2.8074601000000002e-18   1.7778513000000000e-17   3.5794989000000000e-16   5.4273712999999997e-21   2.1341810000000001e-19   5.1302747000000000e-13   6.7451026000000004e-19   6.9443618999999995e-23   6.1322482000000005e-14   2.6307664999999999e-30   4.7831527000000002e-06   1.5008346000000001e-19   4.8377606999999997e-22   4.4491106999999999e-21   1.1278507000000000e-19   8.4319075999999994e-27   2.2911291999999998e-33   1.9706602000000001e-32   7.3667836000000003e-37   7.3882962999999997e-31   7.4436832999999996e-33   9.4438899999999995e-33   7.7088176999999999e-28   9.1880985000000005e-22   5.1752865000000004e-22   4.1533562000000002e-28   1.3246131999999999e-18   1.0409285000000000e-25   1.9008471999999999e-27   1.6598873000000000e-25   3.1527261000000001e-20   5.9861638000000000e-21   6.4185235000000002e-25   1.4931441999999999e-25   1.1530483000000000e-29   1.5748496000000001e-37   9.6198919000000001e-54   5.6719273000000001e-38   1.4620943000000001e-31   4.1678305000000000e-22   3.7553088999999999e-34   2.3226450999999999e-43   5.1060535000000001e-30   5.4096305999999999e-49   7.0447281999999996e-32   7.5108633000000005e-21   4.3576817999999998e-26   2.1332055000000000e-22   9.9999999999999996e-39   9.9999999999999996e-39   3.5016223000000001e-22   2.8530011000000001e-25   1.0000000000000000e-04   9.9928625055279863e-01   2.7499453000000000e-33   5.8662430000000000e-33   5.9695917000000000e-11   6.2256864000000001e-14   7.4797814000000005e+02   8.8317670999999996e+02   3.4943070000000001e+00   3.4943070000000001e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
