alt                      press                    temp                     density                  eddy                     O                        O2                       H2O                      H                        OH                       HO2                      H2O2                     H2                       CO                       HCO                      H2CO                     CH4                      CH3                      C2H6                     NO                       NO2                      HNO                      O3                       HNO3                     N                        C3H2                     C3H3                     CH3C2H                   CH2CCH2                  C3H5                     C2H5CHO                  C3H6                     C3H7                     C3H8                     C2H4OH                   C2H2OH                   C2H5                     C2H4                     CH                       CH3O2                    CH3O                     CH2CO                    CH3CO                    CH3CHO                   C2H2                     CH23                     C2H                      C2                       C2H3                     HCS                      CS2                      CS                       OCS                      S                        HS                       H2S                      SO3                      S2                       HSO                      H2SO4                    SO2                      SO                       C2H6S2                   C2H6S                    CH3S                     CH3SH                    SO4AER                   S8AER                    HCAER                    HCAER2                   CO2                      N2                       SO4AER_AERSOL            S8AER_AERSOL             HCAER_AERSOL             HCAER2_AERSOL            SO4AER_WFALL             S8AER_WFALL              HCAER_WFALL              HCAER2_WFALL             SO4AER_RPAR              S8AER_RPAR               HCAER_RPAR               HCAER2_RPAR              
8.3750000000000000e+06   6.8897765639135109e-06   2.0839286999999999e+02   2.3946332000000000e+14   1.0000000000000000e+06   7.6979881999999995e-05   1.4965259000000001e-04   2.7793235999999999e-06   3.9834613999999998e-04   8.1871658000000001e-10   3.8246662000000002e-11   2.8246049000000001e-14   1.7133902000000000e-03   1.9512495999999999e-03   1.1684187999999999e-11   1.3078909000000000e-07   1.1577656000000000e-03   6.1786710000000001e-11   1.6818539999999999e-07   1.3583884000000000e-09   1.2028284000000000e-15   6.4501203000000003e-17   6.7103483000000002e-13   4.6027098000000000e-21   9.3958502000000005e-09   1.1689469000000001e-16   4.9361561000000002e-16   2.0057627000000000e-10   2.4624232999999999e-13   5.3905277000000005e-16   5.7655257999999995e-10   1.9397759000000000e-17   8.8705749999999999e-21   4.8456351999999997e-15   1.3369278000000000e-17   2.5859383000000000e-21   1.0331036000000000e-13   1.0962586000000001e-08   4.1377258999999996e-12   0.0000000000000000e+00   2.5743360000000001e-11   1.1355847000000000e-14   1.8178109000000001e-14   1.5404657000000000e-11   5.0140071999999997e-11   1.5279238000000001e-11   1.5443311000000000e-15   3.4999140000000000e-19   7.1467014000000006e-17   5.8999849000000002e-22   8.7624247999999997e-29   1.8598464999999999e-19   1.0431134000000000e-19   1.8458121999999999e-13   7.2989778000000004e-17   4.6886520999999999e-20   7.6382233999999996e-18   6.2261863000000002e-25   5.0975042000000000e-17   9.6439554999999998e-21   3.1136721000000000e-12   1.6412374000000001e-10   1.7565320000000001e-22   0.0000000000000000e+00   1.1415647000000001e-13   4.2093104999999999e-21   2.0344896000000001e-25   4.3446305000000002e-26   5.1499036999999997e-15   9.9999999999999996e-39   1.9999999582399508e-02   9.7454951440378912e-01   1.1782377000000001e-18   5.1250228999999996e-19   1.7654577000000001e-02   4.3880160999999998e-26   3.1270623000000001e+01   3.7653374999999997e+01   1.4897567000000000e-01   1.4897567000000000e-01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.4250000000000000e+06   6.3702492691033197e-06   2.0839286999999999e+02   2.2140646000000000e+14   1.0000000000000000e+06   9.2482263000000006e-05   1.5873208000000000e-04   2.7092359000000000e-06   4.3956242000000001e-04   7.7937336999999999e-10   3.7069567999999997e-11   2.4702899000000000e-14   1.7593534000000001e-03   2.0664370000000000e-03   1.5985694000000000e-11   1.7573023000000001e-07   1.1169489000000001e-03   7.8852682000000002e-11   1.6328412999999999e-07   1.3111091000000000e-09   1.1633934999999999e-15   5.7852883000000002e-17   7.1656739999999996e-13   3.6974378999999999e-21   1.2657695000000000e-08   2.0570262999999999e-16   8.3261011000000001e-16   2.6537643999999998e-10   3.9032070999999998e-13   6.6064968999999995e-16   5.7117065000000000e-10   2.0214554999999999e-17   9.8414944999999994e-21   5.1162958999999999e-15   1.3454602000000000e-17   2.6832863999999999e-21   1.1608147000000000e-13   1.3803948000000001e-08   6.4805351000000002e-12   0.0000000000000000e+00   2.5752941000000000e-11   1.4124003999999999e-14   2.2062853000000000e-14   1.7498636999999999e-11   6.5163052999999996e-11   2.1636209999999999e-11   2.0644204000000001e-15   7.3704718999999996e-19   8.4066705000000005e-17   7.7431282000000004e-22   9.7947454999999999e-29   2.4129887000000000e-19   9.3170659000000004e-20   1.8877037999999999e-13   6.7078714000000000e-17   5.1469724999999998e-20   7.0125622000000001e-18   4.8707687000000002e-25   4.9370149999999999e-17   7.9686922000000000e-21   2.8047675000000001e-12   1.6442846000000001e-10   1.5917895000000001e-22   0.0000000000000000e+00   1.1415509999999999e-13   3.8964174000000001e-21   2.0973000000000001e-26   4.6174845000000002e-28   5.4054830999999999e-15   9.9999999999999996e-39   2.0000000000000000e-02   9.7436340586079240e-01   1.1204230000000001e-19   5.0361620999999999e-21   1.7133419000000000e-02   4.0571354000000002e-26   3.3853745000000004e+01   4.0724190000000000e+01   1.6112541000000000e-01   1.6112541000000000e-01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.4750000000000000e+06   5.8899689304252945e-06   2.0839286999999999e+02   2.0471368000000000e+14   1.0000000000000000e+06   1.1066472000000001e-04   1.6784914000000001e-04   2.6329213999999999e-06   4.8405953000000000e-04   7.4909605999999995e-10   3.5805155999999999e-11   2.1483335999999999e-14   1.8071855000000000e-03   2.1889907999999999e-03   2.0939967999999999e-11   2.2633391999999999e-07   1.0738213000000001e-03   9.6512683000000002e-11   1.5810350000000001e-07   1.2660698999999999e-09   1.1236889999999999e-15   5.1953875999999998e-17   7.6136971000000003e-13   2.9664654000000002e-21   1.6827774000000001e-08   3.4566312000000001e-16   1.3411545000000001e-15   3.4284659000000002e-10   5.8939832999999998e-13   7.9053671000000002e-16   5.6557529000000003e-10   2.0607455000000000e-17   1.0670857000000000e-20   5.2883241999999999e-15   1.3076057000000000e-17   2.7632368000000001e-21   1.2449053000000000e-13   1.6592181999999999e-08   9.6834178999999995e-12   0.0000000000000000e+00   2.5762208000000002e-11   1.6883910999999999e-14   2.5501138999999999e-14   1.8955224000000001e-11   8.3074256999999999e-11   2.9323751000000002e-11   2.6843155999999998e-15   1.4526632000000000e-18   9.6922454999999994e-17   9.7778395999999992e-22   1.0610923000000000e-28   3.0167864999999999e-19   8.3692816000000003e-20   1.9368699999999999e-13   6.1777243000000003e-17   5.4718864000000005e-20   6.4827052999999997e-18   3.8463522000000001e-25   4.7937581000000001e-17   6.6085939999999998e-21   2.5511050000000000e-12   1.6467721999999999e-10   1.4454320000000000e-22   0.0000000000000000e+00   1.1415383999999999e-13   3.6023289999999998e-21   1.3359931000000001e-27   5.1048426999999999e-29   5.6681182999999998e-15   9.9999999999999996e-39   1.9999999511512861e-02   9.7416437530697375e-01   6.5828176000000000e-21   5.1479365000000003e-22   1.6611351999999999e-02   3.7512505000000001e-26   3.6652085000000000e+01   4.4044910999999999e+01   1.7426391999999999e-01   1.7426391999999999e-01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.5250000000000000e+06   5.4459648656462497e-06   2.0839286999999999e+02   1.8928173000000000e+14   1.0000000000000000e+06   1.3201766000000000e-04   1.7694628000000000e-04   2.5503711000000000e-06   5.3178966999999999e-04   7.2546997000000005e-10   3.4452425999999999e-11   1.8571915999999999e-14   1.8564905000000001e-03   2.3188883000000000e-03   2.6315531000000001e-11   2.7991729000000000e-07   1.0285836000000000e-03   1.1344162000000000e-10   1.5265520000000000e-07   1.2249534000000000e-09   1.0867147000000000e-15   4.6759492999999997e-17   8.0595761000000004e-13   2.3805958000000001e-21   2.2099826000000000e-08   5.4908846999999999e-16   2.0401771000000001e-15   4.3067807999999998e-10   8.3803945000000002e-13   9.1968318000000001e-16   5.5976436000000002e-10   2.0437914000000001e-17   1.1248765000000001e-20   5.3200341999999998e-15   1.2268454999999999e-17   2.7999886000000000e-21   1.2752155000000001e-13   1.9063846999999999e-08   1.3839039000000000e-11   0.0000000000000000e+00   2.5771007999999999e-11   1.9437612000000001e-14   2.8121812000000000e-14   1.9598969999999999e-11   1.0318081000000000e-10   3.8163605000000001e-11   3.3796756000000001e-15   2.6675649000000001e-18   1.0873804000000000e-16   1.1925388000000001e-21   1.1173760000000001e-28   3.6403901999999999e-19   7.5604046999999996e-20   1.9940753000000001e-13   5.6767568000000000e-17   5.6119870000000004e-20   6.0277647000000001e-18   3.0502441999999999e-25   4.6494984000000000e-17   5.4945841000000002e-21   2.3389119000000001e-12   1.6488369999999999e-10   1.3156717000000000e-22   0.0000000000000000e+00   1.1415268000000000e-13   3.3202947999999999e-21   3.2188045000000000e-29   4.7161045000000003e-30   5.9319789000000000e-15   9.9999999999999996e-39   2.0000000000000000e-02   9.7395225639771488e-01   1.4625872000000000e-22   4.3974011000000000e-23   1.6074132000000001e-02   3.4684697000000002e-26   3.9684071000000003e+01   4.7635832000000001e+01   1.8847147000000000e-01   1.8847147000000000e-01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.5750000000000000e+06   5.0354925384153504e-06   2.0839286999999999e+02   1.7501522000000000e+14   1.0000000000000000e+06   1.5710588000000000e-04   1.8595375000000000e-04   2.4617439000000001e-06   5.8260748999999995e-04   7.0584499999999995e-10   3.3010358999999998e-11   1.5952266000000000e-14   1.9067735000000000e-03   2.4559887999999999e-03   3.1800684999999997e-11   3.3310269000000000e-07   9.8152130000000006e-04   1.2828643999999999e-10   1.4695902999999999e-07   1.1876732000000001e-09   1.0534195000000000e-15   4.2160087999999998e-17   8.5077187000000005e-13   1.9120540999999999e-21   2.8698598999999999e-08   8.2037933999999995e-16   2.9157936000000001e-15   5.2422150999999998e-10   1.1156916000000000e-12   1.0365926000000001e-15   5.5373929999999998e-10   1.9631704000000001e-17   1.1485677000000001e-20   5.1874101000000004e-15   1.1100986000000000e-17   2.7697059999999998e-21   1.2489632999999999e-13   2.0969521000000001e-08   1.8960101999999999e-11   0.0000000000000000e+00   2.5779204000000000e-11   2.1599302000000000e-14   2.9642523000000001e-14   1.9365068000000000e-11   1.2418370999999999e-10   4.7847012000000002e-11   4.1049713999999999e-15   4.5494537999999996e-18   1.1803758000000001e-16   1.4100016000000001e-21   1.1474758000000000e-28   4.2473564000000000e-19   6.8684849000000001e-20   2.0602480999999999e-13   5.1834713000000002e-17   5.5376168000000005e-20   5.6271673999999997e-18   2.4180818999999999e-25   4.4888802999999998e-17   4.5719124000000003e-21   2.1564553000000000e-12   1.6505955000000001e-10   1.2008893999999999e-22   0.0000000000000000e+00   1.1415159000000000e-13   3.0470399000000000e-21   3.7552470000000002e-30   3.5881029999999998e-31   6.1890562000000003e-15   9.9999999999999996e-39   1.9999999428621122e-02   9.7372705480721100e-01   1.5733775999999999e-23   3.0934612000000001e-24   1.5506703000000000e-02   3.2070448000000000e-26   4.2968820999999998e+01   5.1518892000000001e+01   2.0383488999999999e-01   2.0383488999999999e-01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.6250000000000000e+06   4.6560145689152109e-06   2.0839286999999999e+02   1.6182596000000000e+14   1.0000000000000000e+06   1.8655262999999999e-04   1.9479071000000001e-04   2.3673883999999998e-06   6.3626155000000002e-04   6.8760858000000005e-10   3.1480412999999997e-11   1.3608089000000000e-14   1.9574646000000001e-03   2.6000354999999998e-03   3.7045247000000000e-11   3.8230537000000003e-07   9.3299563999999998e-04   1.3990445999999999e-10   1.4104290999999999e-07   1.1527094000000001e-09   1.0230154000000000e-15   3.8018192000000001e-17   8.9606420000000002e-13   1.5364660000000000e-21   3.6882418999999997e-08   1.1508012000000001e-15   3.9100669999999998e-15   6.1679188000000000e-10   1.3884592000000001e-12   1.1292266000000000e-15   5.4750552000000000e-10   1.8207661999999999e-17   1.1334597000000000e-20   4.8910380000000003e-15   9.6757151999999997e-18   2.6570617000000001e-21   1.1713124000000001e-13   2.2121848999999999e-08   2.4955842000000001e-11   0.0000000000000000e+00   2.5786679999999999e-11   2.3225423000000000e-14   2.9924371000000002e-14   1.8312772000000000e-11   1.4431406000000001e-10   5.7967600999999999e-11   4.7978244000000003e-15   7.1957089999999996e-18   1.2349956999999999e-16   1.6220643000000000e-21   1.1532456000000001e-28   4.8006747999999996e-19   6.2757932999999999e-20   2.1364722000000000e-13   4.6876299000000003e-17   5.2509176000000002e-20   5.2622497000000002e-18   1.9097338999999999e-25   4.3015269000000001e-17   3.7987655000000001e-21   1.9943715000000002e-12   1.6521402000000001e-10   1.0996022000000001e-22   0.0000000000000000e+00   1.1415059000000001e-13   2.7830631000000001e-21   3.6672390999999998e-31   2.2129322000000001e-32   6.4296569000000002e-15   9.9999999999999996e-39   2.0000000000000000e-02   9.7348894597464131e-01   1.4167187000000000e-24   1.7640881000000000e-25   1.4895505000000000e-02   2.9653598999999997e-26   4.6526001999999998e+01   5.5717807000000001e+01   2.2044797999999999e-01   2.2044797999999999e-01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.6750000000000000e+06   4.3051866357089325e-06   2.0839286999999999e+02   1.4963247000000000e+14   1.0000000000000000e+06   2.2101495000000001e-04   2.0336793000000000e-04   2.2678511000000000e-06   6.9239316999999999e-04   6.6848584999999995e-10   2.9868448999999999e-11   1.1523581000000000e-14   2.0079524000000001e-03   2.7506678999999999e-03   4.1712246000000001e-11   4.2428917000000000e-07   8.8342835000000002e-04   1.4755703000000001e-10   1.3494237000000001e-07   1.1177389000000000e-09   9.9359715999999993e-16   3.4203753000000000e-17   9.4182391999999992e-13   1.2337515000000001e-21   4.6944267999999999e-08   1.5163277999999999e-15   4.9258019000000001e-15   7.0063435000000003e-10   1.6167334999999999e-12   1.1874743000000000e-15   5.4107264999999999e-10   1.6280224000000001e-17   1.0802546000000000e-20   4.4560468000000001e-15   8.1176607000000004e-18   2.4607254000000001e-21   1.0539642000000000e-13   2.2430627000000001e-08   3.1623821999999999e-11   0.0000000000000000e+00   2.5793354000000000e-11   2.4235204000000001e-14   2.8994381999999998e-14   1.6608125999999999e-11   1.6165553000000001e-10   6.8070978999999994e-11   5.3899312000000002e-15   1.0560859000000001e-17   1.2430505000000000e-16   1.8220482999999999e-21   1.1385928000000001e-28   5.2680892000000003e-19   5.7678534000000001e-20   2.2239736000000001e-13   4.1891996000000001e-17   4.7868382999999998e-20   4.9176832999999999e-18   1.4995618000000001e-25   4.0830744999999998e-17   3.1444724000000002e-21   1.8458192999999999e-12   1.6535383000000000e-10   1.0104417000000000e-22   0.0000000000000000e+00   1.1414966000000001e-13   2.5318323000000001e-21   2.9539131000000000e-32   1.0876211000000000e-33   6.6435645000000002e-15   9.9999999999999996e-39   2.0000000000000000e-02   9.7323827512135341e-01   1.0521621000000000e-25   8.0169178999999997e-27   1.4231354000000000e-02   2.7419217000000001e-26   5.0377868999999997e+01   6.0258212999999998e+01   2.3841219999999999e-01   2.3841219999999999e-01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.7250000000000000e+06   3.9808416512826766e-06   2.0839286999999999e+02   1.3835943000000000e+14   1.0000000000000000e+06   2.6115281999999999e-04   2.1159202999999999e-04   2.1638676999999999e-06   7.5054389999999998e-04   6.4679555000000001e-10   2.8185695999999999e-11   9.6833520000000003e-15   2.0576224000000000e-03   2.9074404000000000e-03   4.5527369000000003e-11   4.5665018000000002e-07   8.3328022999999999e-04   1.5100374000000001e-10   1.2869930999999999e-07   1.0803635000000001e-09   9.6286902999999998e-16   3.0619705000000003e-17   9.8775429000000008e-13   9.8819123999999997e-22   5.9210860000000002e-08   1.8806108999999998e-15   5.8462318000000000e-15   7.6833213999999999e-10   1.7660697000000000e-12   1.2053576999999999e-15   5.3445457999999998e-10   1.4033286000000001e-17   9.9474306999999994e-21   3.9252791999999999e-15   6.5560892000000001e-18   2.1948518000000000e-21   9.1227998000000000e-14   2.1914462999999999e-08   3.8661979999999998e-11   0.0000000000000000e+00   2.5799189000000001e-11   2.4616612000000001e-14   2.7030004999999999e-14   1.4482190000000001e-11   1.7455840999999999e-10   7.7709779000000004e-11   5.8215802000000002e-15   1.4419665000000001e-17   1.2035736000000000e-16   2.0052854000000001e-21   1.1085690000000000e-28   5.6263725000000001e-19   5.3326794999999999e-20   2.3241046999999999e-13   3.6956091000000003e-17   4.2040342999999999e-20   4.5824171999999998e-18   1.1699699000000000e-25   3.8349947999999998e-17   2.5873268000000001e-21   1.7063873000000000e-12   1.6548325000000001e-10   9.3214010000000003e-23   0.0000000000000000e+00   1.1414879000000000e-13   2.2981501999999999e-21   1.9312254000000001e-33   4.1819254000000002e-35   6.8216284999999999e-15   9.9999999999999996e-39   2.0000000000000000e-02   9.7297553412114357e-01   6.3416830999999997e-27   2.8502897000000000e-28   1.3511888000000000e-02   2.5353503000000000e-26   5.4551223000000000e+01   6.5167824999999993e+01   2.5783718999999999e-01   2.5783718999999999e-01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.7750000000000000e+06   3.6809768147623300e-06   2.0839286999999999e+02   1.2793723000000000e+14   1.0000000000000000e+06   3.0759606999999998e-04   2.1937058000000000e-04   2.0563379999999999e-06   8.1017141999999999e-04   6.2159838999999997e-10   2.6448635000000000e-11   8.0720698000000003e-15   2.1058954000000001e-03   3.0698474999999999e-03   4.8314596000000003e-11   4.7811037999999999e-07   7.8302725999999999e-04   1.5047985000000001e-10   1.2236045000000001e-07   1.0387380000000001e-09   9.2879919999999997e-16   2.7213464000000000e-17   1.0332965000000000e-12   7.8794543999999996e-22   7.4039646000000006e-08   2.2028580000000000e-15   6.5630048000000003e-15   8.1422507999999999e-10   1.8167211000000000e-12   1.1822086000000000e-15   5.2766919000000001e-10   1.1676113000000000e-17   8.8624843000000007e-21   3.3487286000000001e-15   5.1028458999999998e-18   1.8853989999999999e-21   7.6195425999999996e-14   2.0687264000000000e-08   4.5700778999999998e-11   0.0000000000000000e+00   2.5804187000000001e-11   2.4417985000000001e-14   2.4312427000000001e-14   1.2179667000000000e-11   1.8199584999999999e-10   8.6492552000000003e-11   6.0546240999999998e-15   1.8397936999999999e-17   1.1228242000000001e-16   2.1692782000000001e-21   1.0684665000000000e-28   5.8636092000000002e-19   4.9601947000000003e-20   2.4383310000000000e-13   3.2181589999999997e-17   3.5696307000000001e-20   4.2499647999999998e-18   9.0750622000000001e-26   3.5633921999999998e-17   2.1122443999999999e-21   1.5737508999999999e-12   1.6560448000000000e-10   8.6352337999999996e-23   0.0000000000000000e+00   1.1414798999999999e-13   2.0863884000000001e-21   1.0071814999999999e-34   1.2330944000000000e-36   6.9572651999999996e-15   9.9999999999999996e-39   2.0000000000000000e-02   9.7270133648406654e-01   3.0488576000000000e-28   7.7713639000000000e-30   1.2742503000000001e-02   2.3443700000000001e-26   5.9071677999999999e+01   7.0476601000000002e+01   2.7884146999999998e-01   2.7884146999999998e-01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.8250000000000000e+06   3.4037412400649787e-06   2.0839286999999999e+02   1.1830154000000000e+14   1.0000000000000000e+06   3.6091300999999999e-04   2.2661744000000001e-04   1.9462866000000000e-06   8.7067261999999998e-04   5.9270699000000005e-10   2.4677926000000001e-11   6.6740240000000004e-15   2.1522598000000000e-03   3.2373499999999999e-03   5.0010867000000000e-11   4.8856724999999996e-07   7.3313728999999995e-04   1.4658108000000000e-10   1.1597536000000000e-07   9.9195347000000002e-10   8.9007611999999997e-16   2.3974502000000000e-17   1.0776906000000000e-12   6.2428158000000000e-22   9.1814158999999999e-08   2.4477986999999999e-15   7.0016688000000003e-15   8.3538881000000002e-10   1.7679163000000001e-12   1.1224728000000000e-15   5.2073806999999999e-10   9.3987618000000004e-18   7.6547893000000007e-21   2.7732431999999999e-15   3.8358817000000004e-18   1.5628586000000000e-21   6.1627555000000003e-14   1.8926434000000000e-08   5.2349601000000001e-11   0.0000000000000000e+00   2.5808390000000000e-11   2.3730077999999999e-14   2.1164802000000002e-14   9.9143149000000008e-12   1.8373632999999999e-10   9.4117998000000002e-11   6.0792665999999997e-15   2.2066909000000001e-17   1.0122260000000000e-16   2.3135085000000000e-21   1.0231226999999999e-28   5.9792416999999996e-19   4.6418029000000001e-20   2.5682222999999997e-13   2.7685756000000001e-17   2.9442072999999999e-20   3.9180257000000002e-18   7.0084062000000001e-26   3.2772045999999997e-17   1.7085448000000001e-21   1.4471478000000001e-12   1.6571810000000001e-10   8.0350819999999998e-23   0.0000000000000000e+00   1.1414725000000000e-13   1.8992565999999999e-21   4.1118462999999997e-36   2.7287697000000002e-38   7.0473374000000003e-15   9.9999999999999996e-39   2.0000000000000000e-02   9.7241638457169055e-01   1.1473124000000001e-29   1.5902347999999999e-31   1.1935337000000001e-02   2.1678020000000000e-26   6.3969078000000003e+01   7.6216922999999994e+01   3.0155317999999998e-01   3.0155317999999998e-01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.8750000000000000e+06   3.1474238717677875e-06   2.0839286999999999e+02   1.0939289000000000e+14   1.0000000000000000e+06   4.2158445000000001e-04   2.3325753999999999e-04   1.8348131000000001e-06   9.3141138000000004e-04   5.6056827000000001e-10   2.2896706999999999e-11   5.4728107999999997e-15   2.1962944999999998e-03   3.4093990000000000e-03   5.0659016999999997e-11   4.8892158000000003e-07   6.8404966999999998e-04   1.4010369000000001e-10   1.0959452000000000e-07   9.4012636000000006e-10   8.4630745000000001e-16   2.0922059000000001e-17   1.1200584000000001e-12   4.9073363000000003e-22   1.1293854000000000e-07   2.5937743999999999e-15   7.1354958000000001e-15   8.3191098000000000e-10   1.6357771000000001e-12   1.0343400999999999e-15   5.1368603000000001e-10   7.3415228999999997e-18   6.4251883999999997e-21   2.2354532999999999e-15   2.7932625999999998e-18   1.2546726000000000e-21   4.8458772000000003e-14   1.6834344000000001e-08   5.8247240999999996e-11   0.0000000000000000e+00   2.5811868999999999e-11   2.2665042999999999e-14   1.7893738999999999e-14   7.8418421999999993e-12   1.8029247999999999e-10   1.0039107000000000e-10   5.9128973000000000e-15   2.5058938999999999e-17   8.8524694000000005e-17   2.4390252999999999e-21   9.7651626999999995e-29   5.9822860999999999e-19   4.3700839999999998e-20   2.7154523000000000e-13   2.3564632000000001e-17   2.3720244000000000e-20   3.5875857999999999e-18   5.3995003999999997e-26   2.9863087000000001e-17   1.3681105000000001e-21   1.3267860000000000e-12   1.6582375000000001e-10   7.5110086000000002e-23   0.0000000000000000e+00   1.1414656000000001e-13   1.7373894000000000e-21   1.2877010000000000e-37   9.9999999999999996e-39   7.0921568000000002e-15   9.9999999999999996e-39   2.0000000914136194e-02   9.7212143584083066e-01   3.3119093000000000e-31   5.3888125000000004e-32   1.1106741999999999e-02   2.0045566000000000e-26   6.9271975999999995e+01   8.2423796999999993e+01   3.2611080999999997e-01   3.2611080999999997e-01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.9250000000000000e+06   2.9104439904335528e-06   2.0839286999999999e+02   1.0115634000000000e+14   1.0000000000000000e+06   4.8998553000000002e-04   2.3923057000000000e-04   1.7230402000000000e-06   9.9174811999999993e-04   5.2606292999999996e-10   2.1128677000000001e-11   4.4512398000000002e-15   2.2376813000000001e-03   3.5854567000000001e-03   5.0384012000000001e-11   4.8076421000000000e-07   6.3615975999999996e-04   1.3188909000000000e-10   1.0326737000000000e-07   8.8423536999999999e-10   7.9797363999999996e-16   1.8089000000000000e-17   1.1594909999999999e-12   3.8235502000000001e-22   1.3783224999999999e-07   2.6360735000000000e-15   6.9845026000000001e-15   8.0648006999999999e-10   1.4467372000000000e-12   9.2778680000000002e-16   5.0654052999999997e-10   5.5840038000000000e-18   5.2545170999999997e-21   1.7588938000000000e-15   1.9775908999999999e-18   9.8020413000000009e-22   3.7200906000000003e-14   1.4603961000000000e-08   6.3105443999999996e-11   0.0000000000000000e+00   2.5814710000000001e-11   2.1337828000000000e-14   1.4747643999999998e-14   6.0525022999999996e-12   1.7269989000000001e-10   1.0522225000000001e-10   5.5925922000000000e-15   2.7152380000000001e-17   7.5445727000000006e-17   2.5479535999999998e-21   9.3163472000000004e-29   5.8884918000000005e-19   4.1385847000000002e-20   2.8818069999999999e-13   1.9879692999999999e-17   1.8780731000000001e-20   3.2617468999999999e-18   4.1593858000000001e-26   2.6999396000000000e-17   1.0840705000000001e-21   1.2133009000000000e-12   1.6592059999999999e-10   7.0539667000000004e-23   0.0000000000000000e+00   1.1414593000000001e-13   1.5996169000000000e-21   9.9999999999999996e-39   9.9999999999999996e-39   7.0947465000000002e-15   9.9999999999999996e-39   1.9999999011431215e-02   9.7181727603071610e-01   2.3703974000000000e-32   4.9830708000000004e-32   1.0274228000000000e-02   1.8536268000000001e-26   7.5018614999999997e+01   8.9135060999999993e+01   3.5266407000000000e-01   3.5266407000000000e-01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.9750000000000000e+06   2.6913394161969909e-06   2.0839286999999999e+02   9.3541070000000000e+13   1.0000000000000000e+06   5.6637601000000001e-04   2.4449322999999998e-04   1.6120631000000000e-06   1.0510680000000001e-03   4.9028029000000004e-10   1.9396338999999999e-11   3.5914857000000003e-15   2.2762059000000002e-03   3.7650120999999999e-03   4.9360849999999998e-11   4.6602177000000000e-07   5.8980879999999999e-04   1.2270621000000000e-10   9.7040687000000005e-08   8.2580832000000003e-10   7.4620593999999999e-16   1.5507326000000000e-17   1.1951277999999999e-12   2.9515618000000000e-22   1.6692593000000001e-07   2.5850995999999998e-15   6.6029050999999999e-15   7.6352538999999999e-10   1.2297359000000000e-12   8.1268334000000001e-16   4.9933120000000004e-10   4.1507972999999999e-18   4.1976285000000002e-21   1.3546199999999999e-15   1.3667453999999999e-18   7.4929016999999998e-22   2.8006254000000001e-14   1.2395357999999999e-08   6.6737001000000001e-11   0.0000000000000000e+00   2.5817006000000001e-11   1.9853008000000000e-14   1.1897179000000000e-14   4.5788498000000003e-12   1.6222943000000001e-10   1.0861443000000000e-10   5.1648791999999998e-15   2.8296677000000002e-17   6.2960922000000001e-17   2.6430312999999998e-21   8.9053643000000001e-29   5.7172470000000005e-19   3.9416736999999999e-20   3.0692007000000002e-13   1.6655575000000001e-17   1.4704898999999999e-20   2.9445589000000001e-18   3.2108554999999999e-26   2.4256515000000001e-17   8.5002457000000005e-22   1.1073454000000001e-12   1.6600783000000000e-10   6.6557858000000002e-23   0.0000000000000000e+00   1.1414534000000000e-13   1.4835804000000000e-21   9.9999999999999996e-39   9.9999999999999996e-39   7.0597442999999998e-15   9.9999999999999996e-39   2.0000000000000000e-02   9.7150467820472075e-01   2.1844953000000000e-32   4.6079344999999998e-32   9.4538895999999994e-03   1.7140817999999999e-26   8.1243857000000006e+01   9.6391615000000002e+01   3.8137479000000002e-01   3.8137479000000002e-01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
