alt                      press                    temp                     density                  eddy                     O                        O2                       H2O                      H                        OH                       HO2                      H2O2                     CO                       HCO                      H2CO                     CH4                      CH3                      C2H6                     NO                       NO2                      HNO                      O3                       HNO3                     N                        C3H2                     C3H3                     CH3C2H                   CH2CCH2                  C3H5                     C2H5CHO                  C3H6                     C3H7                     C3H8                     C2H4OH                   C2H2OH                   C2H5                     C2H4                     CH                       CH3O2                    CH3O                     CH2CO                    CH3CO                    CH3CHO                   C2H2                     CH23                     C2H                      C2                       C2H3                     HCS                      CS2                      CS                       OCS                      S                        HS                       H2S                      SO3                      S2                       HSO                      H2SO4                    SO2                      SO                       HNCO                     NH3                      NH2                      HCN                      NCO                      CN                       N2H3                     N2H4                     CO2                      S3                       S4                       N2                       SO4AER                   S8AER                    HCAER                    HCAER2                   SO4AER_AERSOL            S8AER_AERSOL             HCAER_AERSOL             HCAER2_AERSOL            SO4AER_WFALL             S8AER_WFALL              HCAER_WFALL              HCAER2_WFALL             SO4AER_RPAR              S8AER_RPAR               HCAER_RPAR               HCAER2_RPAR              
1.2920000000000000e+03   5.2556310553715648e-10   4.1090105449575060e+02   9.2684802322240658e+09   6.1210893020529397e+07   1.4018892618809404e-19   2.6276002182406876e-27   1.3826609723704972e-07   6.9716745844186573e-03   2.2965282770063675e-11   1.5941514436003563e-38   8.2008557911377564e-29   2.2582496338335403e-07   1.5712430231056911e-21   1.9326545991828807e-31   1.1320394763889545e-15   1.9230822287317626e-16   1.3678667394931795e-29   -1.3591968084492757e-62  -5.0842886185678553e-84  -1.4016287033860082e-67  2.2933139052343366e-57   -4.3902194147109807e-87  -5.7623515822313783e-55  1.2427128260971036e-38   9.9301070500553359e-41   7.5184610769674268e-40   5.9358193564227413e-41   4.0883263224239812e-49   7.8702431518621729e-64   3.3309845448999306e-47   4.9635774081310908e-56   1.1604604132060931e-48   1.4082369816549527e-43   1.0614684224180064e-43   5.3434222072060206e-36   3.8980992146180866e-27   1.5496171314593544e-18   2.0769009544013828e-51   1.1820128432017273e-24   8.8650625482617417e-30   9.9602500110425656e-36   1.2830928528101002e-34   4.0775181371161863e-26   3.9101850090622952e-18   3.4348143408788753e-32   3.9350423091254786e-33   3.0501954836001873e-36   -4.8970947985392238e-85  9.3301832607995025e-86   -3.2278636412532696e-84  2.2898304149344065e-86   6.2669287323783554e-85   3.3001962297177226e-84   -9.0172494212136977e-85  5.9470925104193645e-88   4.2066623913956463e-86   -2.5978494162090584e-85  2.0439612077820863e-91   3.1609912052032626e-86   5.0438357261226692e-85   -1.1663290370018654e-65  -1.9774310637224370e-52  -5.8262575476618607e-50  -3.2944216426967118e-53  -2.1949387694953601e-69  -6.8715949253813194e-58  1.2988321398289938e-84   -2.6075498163760917e-85  2.4259217452160539e-17   1.7393226015604246e-86   -1.2948267955604337e-86  -2.3144048181089348e-68  -4.4983297155373547e-91  -4.3719969356052065e-91  8.2342235403492022e-29   1.2862077338149594e-31   1.0000000000000000e-100  1.0219241395601804e-74   1.0925729008150165e-20   2.1844839481343759e-23   4.7806571790408459e+05   6.1849752253840934e+05   2.4470988930573862e+03   2.4470988930573862e+03   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000005e-07   1.3000000000000005e-07   
1.3000000000000000e+03   5.0147673720093006e-10   4.1207971810309056e+02   8.8184136233019962e+09   6.2346029955077253e+07   1.3161897689363328e-19   2.2602025649621625e-27   1.3850124542067279e-07   7.1585025988960957e-03   2.3824669043664359e-11   1.3488867544827287e-38   7.3653626223322637e-29   2.2620191639730013e-07   1.4894993488518065e-21   1.0751319631240893e-31   8.1796656625717458e-16   1.4220902439052239e-16   7.0181243941150684e-30   -9.6936562766033686e-63  -1.2113145623285720e-84  -9.0267163373488178e-68  1.6637674728424933e-57   -4.5146703724278883e-87  -4.3666991747799906e-55  5.1742715704821117e-39   3.9995039598258598e-41   2.9590558955716554e-40   2.3463737963517914e-41   1.5376467255209012e-49   2.6301957896237986e-64   1.2337060565241192e-47   1.7539072890947098e-56   4.0571080186581139e-49   7.1813431831577404e-44   5.7104069915079231e-44   2.7544625725648209e-36   2.1049534854340750e-27   1.2156244084561697e-18   1.1770641646986341e-51   8.2320882183325827e-25   5.9343569230750209e-30   6.7955128284514780e-36   8.1974463071096757e-35   2.3155643519796825e-26   3.0170716672943608e-18   2.0298517173904394e-32   2.3253745255286685e-33   1.6509935514541576e-36   -1.0882480642155836e-84  7.9099687737252865e-86   4.2824018244320957e-84   2.1560056742878013e-86   4.9832961381333116e-85   4.1250008326717917e-84   -8.8332273234762649e-85  5.2677744327166178e-88   2.8178671251092574e-86   1.3249116059070699e-84   2.0633601352478998e-91   2.5772319658553729e-86   2.6803144767713856e-85   -6.3238127054418798e-66  -1.3946797993485261e-52  -4.2104675679457666e-50  -1.8241851036755745e-53  -1.2745673317068383e-69  -3.9476730180820000e-58  1.2177249324678490e-84   -2.4268507204722221e-85  2.2293940841844144e-17   1.6474404236938710e-86   -1.2262382021469488e-86  -1.2504127321610838e-68  -4.2708897248706764e-89  2.4070525196460363e-88   -8.2661243242211768e-29  -1.2911907215526421e-31  4.2908052314627026e-75   1.0000000000000000e-100  1.0000000000000000e-100  1.0000000000000000e-100  5.0189919881905912e+05   6.4933208847215772e+05   2.5690965234914347e+03   2.5690965234914347e+03   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000005e-07   1.3000000000000005e-07   
1.3080000000000000e+03   4.7856620878562101e-10   4.1324710106083950e+02   8.3917614164851055e+09   6.3494818770460173e+07   1.2314190064851762e-19   1.9340665143241646e-27   1.3873347496865817e-07   7.3492090195002085e-03   2.4664323927996355e-11   1.1381093585250345e-38   6.5889161986813484e-29   2.2657604184468441e-07   1.4117590890524920e-21   6.0526717454728596e-32   5.9148747612752750e-16   1.0523340531337884e-16   3.6068035211556814e-30   -6.9069262881883928e-63  -3.5139982085803692e-84  -5.7983458208605801e-68  1.1972263029072186e-57   -4.6345313977304226e-87  -3.3113226411776679e-55  2.1592065290432481e-39   1.6148834153107581e-41   1.1673832531043726e-40   9.3011755686656607e-42   5.7984240869958940e-50   8.8043752847846541e-65   4.5816502872978797e-48   6.2159830502474877e-57   1.4223990470767678e-49   3.6603914209992568e-44   3.0695880558902106e-44   1.4223763111450011e-36   1.1383971281493272e-27   9.5384495360201136e-19   6.6460985085249736e-52   5.7283454125694637e-25   3.9752879752236076e-30   4.6309086255803197e-36   5.2418819192739589e-35   1.3167993193861011e-26   2.3278362853217193e-18   1.2016258134166986e-32   1.3762844784823959e-33   8.9526744425171751e-37   -6.8995979378546328e-85  7.3307847185360056e-86   4.0997009753522078e-85   1.8898771705985674e-86   1.0225753372798003e-84   5.6018288555478586e-84   -8.4158496049576273e-85  4.7442592415927941e-88   2.1546825780601131e-86   1.5627390766777552e-84   2.4465266124370948e-91   1.4862036776914899e-86   1.2242973563156959e-85   -3.4290273939638420e-66  -9.8475546411562182e-53  -3.0446550333977218e-50  -1.0119510809286831e-53  -7.4044525722929344e-70  -2.2727853788050098e-58  1.1478560045372613e-84   -2.2228925574661971e-85  2.0439148002167123e-17   1.5597747843004384e-86   -1.1608052128536901e-86  -6.7648512196744644e-69  -4.8142237337237870e-91  -3.2410053070354581e-91  6.3600399693575664e-29   9.9345524880091412e-32   1.0000000000000000e-100  9.2525887201251049e-75   7.6406836106016667e-21   1.5276738685063453e-23   5.2683564660887874e+05   6.8159361780023668e+05   2.6967399656160851e+03   2.6967399656160851e+03   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000005e-07   1.3000000000000005e-07   
1.3160000000000000e+03   4.5675571097452004e-10   4.1384283449530437e+02   7.9977801152590466e+09   6.4632051157932624e+07   1.1476794709687544e-19   1.6455052724243426e-27   1.3894855670287862e-07   7.5439865811929002e-03   2.5472664405101604e-11   9.5723969057736208e-39   5.8683223236470278e-29   2.2691193440474912e-07   1.3369072793224081e-21   3.4456001643420621e-32   4.2795210102579054e-16   7.7909234745784675e-17   1.8558337339984382e-30   -4.9147474077429598e-63  -2.9723444031517527e-84  -3.7140964316087279e-68  8.5511044906839822e-58   -4.7471255239279678e-87  -2.5117071340634742e-55  9.0244426976388904e-40   6.5321397997560432e-42   4.6131832707349719e-41   3.6949068202872252e-42   2.1907075087557007e-50   2.9492362825005497e-65   1.7047638846963075e-48   2.2081596031260777e-57   4.9967218101751497e-50   1.8651314466497156e-44   1.6483673113450443e-44   7.3548677023405974e-37   6.1633363835198908e-28   7.5032550098375658e-19   3.7423499783046004e-52   3.9807166859418678e-25   2.6641429115052725e-30   3.1430109869736822e-36   3.3538135579293530e-35   7.4956707790648724e-27   1.7937884275496924e-18   7.1364697755899998e-33   8.1779952847016962e-34   4.8627742455923751e-37   6.2208371269794836e-85   6.8378894226838566e-86   2.5068193871543163e-84   1.8557699526031276e-86   6.3017952549776704e-85   6.1210959498979820e-84   -7.6233952215647115e-85  4.4579098683598405e-88   2.4153136861177949e-86   1.4412003567754987e-84   2.6860724950154400e-91   1.3210160165994917e-86   -4.1922655725469524e-85  -1.8594693781270126e-66  -6.9534699128119247e-53  -2.2029618532429830e-50  -5.6162742137001152e-54  -4.3529778337743164e-70  -1.3106086228117918e-58  1.0021655552213885e-84   -2.0713755640946222e-85  1.8686730635415335e-17   1.4755587743563908e-86   -1.0979036743199156e-86  -3.6646481504231295e-69  -4.2755791922625748e-89  2.4102248129019522e-88   -6.6509544235483668e-29  -1.0388968643977256e-31  3.8915068202231648e-75   1.0000000000000000e-100  1.0000000000000000e-100  1.0000000000000000e-100  5.5240810278064653e+05   7.1467798297246126e+05   2.8276389756456392e+03   2.8276389756456392e+03   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000005e-07   1.3000000000000005e-07   
1.3240000000000000e+03   4.3596944713511178e-10   4.1417309369501919e+02   7.6277260410588827e+09   6.5770734477561496e+07   1.0650596072222731e-19   1.3908933372865964e-27   1.3913013837510719e-07   7.7430974360861967e-03   2.6229060757465178e-11   8.0122280020415166e-39   5.1993265471059133e-29   2.2717457294614295e-07   1.2650733123977965e-21   1.9807914684767138e-32   3.0970322916620710e-16   5.7690660527885009e-17   9.5536732641511201e-31   -3.4886283338063341e-63  -1.4852575567381728e-84  -2.3703081049110216e-68  6.0461453377893494e-58   -4.8517087892114439e-87  -1.9051082047843903e-55  3.7741000104651154e-40   2.6443200399016716e-42   1.8241791018707370e-41   1.4693795465215555e-42   8.2835177722441632e-51   9.8664439241233965e-66   6.3482186176291717e-49   7.8532806598400510e-58   1.7566529878559770e-50   9.4845420329700688e-45   8.8297820716913690e-45   3.8055753091447461e-37   3.3383682079680710e-28   5.9080337117491001e-19   2.0971158791050824e-52   2.7602146317479149e-25   1.7848607241843408e-30   2.1264238972611297e-36   2.1453604953722902e-35   4.2685455944045926e-27   1.3808807852284238e-18   4.2463756567125726e-33   4.8692853917413867e-34   2.6439450368635501e-37   1.1835722642382099e-84   6.3683061861905528e-86   2.6694933762070483e-84   1.7526797718735939e-86   -7.2319369395850327e-85  4.1682003209416295e-84   -7.0228029242481744e-85  4.5514029545038447e-88   2.7468273037865009e-86   1.5012687478449762e-84   2.7052931975876586e-91   5.7634443406175771e-87   -6.6293870631426664e-85  -1.0067359604092300e-66  -4.9121155692207546e-53  -1.5941785881727893e-50  -3.1186034833675345e-54  -2.5685807324202724e-70  -7.5640614855398023e-59  8.0612297397928583e-85   -1.9372012082295170e-85  1.7028625227796991e-17   1.3943639453592100e-86   -1.0372582336760159e-86  -1.9854480683620082e-69  -5.2833486978071783e-91  -2.0430976692501391e-91  4.9584882487105823e-29   7.7452912254209684e-32   1.0000000000000000e-100  8.4101785578746020e-75   5.4145655817685863e-21   1.0825851154345028e-23   5.7891867077533621e+05   7.4897603031559114e+05   2.9633399455686886e+03   2.9633399455686886e+03   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000005e-07   1.3000000000000005e-07   
1.3320000000000000e+03   4.1615176456364068e-10   4.1450335289473412e+02   7.2751944604988651e+09   6.6922824949824333e+07   9.8387693994504304e-20   1.1675139334399610e-27   1.3928170893775694e-07   7.9466902059758589e-03   2.6915291392326541e-11   6.6654015292021686e-39   4.5804768002298606e-29   2.2738077801337394e-07   1.1966259777241594e-21   1.1486076392824841e-32   2.2415841661554746e-16   4.2723324169960315e-17   4.9195474925889515e-31   -2.4698108686350650e-63  7.8674621138323273e-85   -1.5061181745056020e-68  4.2231426131954477e-58   -4.4500894979953262e-87  -1.4461494957595268e-55  1.5788723682116504e-40   1.0709862851728332e-42   7.2157038188752533e-42   5.8474659977740447e-43   3.1337297679448184e-51   3.2935488595404379e-66   2.3650324847703261e-49   2.7949711236391126e-58   6.1782639781705107e-51   4.8072772945441454e-45   4.7134782545081937e-45   1.9699148488733931e-37   1.8086954087782479e-28   4.6500927672548980e-19   1.1673307907630034e-52   1.9088509749459662e-25   1.1951110182522198e-30   1.4366455889216302e-36   1.3718277716414049e-35   2.4313752550545867e-27   1.0624663105000035e-18   2.5281924894081400e-33   2.9003505292108274e-34   1.4384980648123253e-37   1.9665377725491687e-84   5.1820266054359808e-86   -2.9643758511471081e-84  1.6956555294355134e-86   -2.5136796522117950e-84  3.7641984033629168e-84   -6.1642976982867198e-85  3.9824193010201412e-88   2.2316472717883165e-86   1.5999559774134195e-84   2.8394816658059940e-91   1.0599079191299127e-86   -9.9742860712629944e-85  -5.4356057201053306e-67  -3.4692747708860347e-53  -1.1539164208771148e-50  -1.7313803019563376e-54  -1.5110973464503583e-70  -4.3672882647359908e-59  5.8181114898835253e-85   -1.8593875808578255e-85  1.5465690616635410e-17   1.3165963431373533e-86   -9.7924372285143623e-87  -1.0758751696913998e-69  -4.2786420289315769e-89  2.4115282561789912e-88   -5.4349743200271543e-29  -8.4895752091862326e-32  3.5399158833413335e-75   1.0000000000000000e-100  1.0000000000000000e-100  1.0000000000000000e-100  6.0666891340422863e+05   7.8487790671672067e+05   3.1053865000255623e+03   3.1053865000255623e+03   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000005e-07   1.3000000000000005e-07   
1.3400000000000000e+03   3.9725653340744763e-10   4.1483361209444894e+02   6.9393377200172806e+09   6.8088403106692210e+07   9.0455148248821972e-20   9.7296374617154760e-28   1.3941253546417237e-07   8.1548580806824842e-03   2.7517815918206354e-11   5.5073800183560221e-39   4.0114684532487107e-29   2.2755627381973280e-07   1.1316003367178666e-21   6.7109154348149529e-33   1.6226523691467016e-16   3.1642483940106201e-17   2.5340125938854925e-31   -1.7433351862200487e-63  -1.7501291710360037e-84  -9.5277771300337143e-69  2.9118509921780118e-58   -3.9757569902909060e-87  -1.0967724772832855e-55  6.6073756178765689e-41   4.3398205095228953e-43   2.8552492682132134e-42   2.3285707799977558e-43   1.1861385881174669e-51   1.0967833106551019e-66   8.8151314451223070e-50   9.9539793352849283e-59   2.1738927068155897e-51   2.4274530090834132e-45   2.5064864872191111e-45   1.0201275890744754e-37   9.8019924387187730e-29   3.6580904209270506e-19   6.4497923394501500e-53   1.3162950463768880e-25   7.9985320703370227e-31   9.6995208372225865e-37   8.7699619110204386e-36   1.3852596669986013e-27   8.1711082080994156e-19   1.5056609156017900e-33   1.7279627352512578e-34   7.8310373833808873e-38   -7.5172002281736095e-85  5.3913828594120523e-86   -6.8000490649180210e-84  1.6072584038671837e-86   -4.1457225686257401e-84  3.5077440155949925e-84   -5.9307320065024476e-85  3.8977054007255022e-88   2.3145378096505891e-86   1.7566634649279492e-84   3.2705216745321403e-91   1.8855374688274728e-86   -1.1769708255192210e-84  -2.9295681096733476e-67  -2.4520425490756860e-53  -8.3579654469150864e-51  -9.6268071872458575e-55  -8.8716532116059918e-71  -2.5256833484784748e-59  4.3227277874414765e-85   -1.7839664832772187e-85  1.3999779598390527e-17   1.2423328518695693e-86   -9.2386157805212176e-87  -5.8321430134943942e-70  -5.4460117700966516e-91  -1.0462945088987283e-91  3.8990834860132106e-29   6.0904726595359149e-32   1.0000000000000000e-100  7.6511753286108219e-75   3.8734664780261649e-21   7.7445865063766334e-24   6.3571519319278013e+05   8.2245653119315929e+05   3.2540671446934398e+03   3.2540671446934398e+03   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000005e-07   1.3000000000000005e-07   
1.3480000000000000e+03   3.7923986671214108e-10   4.1516387129416381e+02   6.6193500113784285e+09   6.9267549168321759e+07   8.2750627838684682e-20   8.0482033754246071e-28   1.3952901495515499e-07   8.3676959799944429e-03   2.8025565636415232e-11   4.5172850887489990e-39   3.4917239369564401e-29   2.2771499379025800e-07   1.0699111066896840e-21   3.9458525487960770e-33   1.1747876090809071e-16   2.3438247472787118e-17   1.3056490431246550e-31   -1.2267827156917837e-63  -2.7496982964943828e-84  -5.9986450169486152e-69  1.9809968808661999e-58   -3.9602484762853396e-87  -8.3182281796671393e-56  2.7660937035978757e-41   1.7594787413343530e-43   1.1302455084700187e-42   9.2786766949637848e-44   4.4920734424071201e-52   3.6428907292810511e-67   3.2872710908695029e-50   3.5473738529272581e-59   7.6526528663324631e-52   1.2208221185607593e-45   1.3274566457816516e-45   5.2849841505680832e-38   5.3135622893356418e-29   2.8762307224236243e-19   3.5359411610858727e-53   9.0491813453918211e-26   5.3511255976402036e-31   6.5455971900221688e-37   5.6057971136408194e-36   7.8944499104977757e-28   6.2815179991646051e-19   8.9688423761083590e-34   1.0297043212407697e-34   4.2654366269529296e-38   -1.0937288258883255e-84  4.3630828093800292e-86   -1.3380264638329661e-83  1.4429342459711228e-86   -8.0421445315030820e-84  1.1668903395894672e-84   -5.8397967770013249e-85  3.3623278970313758e-88   3.1831858787894051e-86   1.3343281099818807e-84   3.2993527283904660e-91   2.2458913709715361e-86   -1.8789566944570395e-84  -1.5747418657845414e-67  -1.7333882037423694e-53  -6.0505245357606463e-51  -5.3533895527920672e-55  -5.1879145347339957e-71  -1.4604557276708604e-59  4.3298113364732374e-85   -1.5864840627105430e-85  1.2630602061051130e-17   1.1713993115690746e-86   -8.7097067559254792e-87  -3.1614935812028224e-70  -4.2806530737059171e-89  2.4129562775729624e-88   -4.5108942119829830e-29  -7.0461373722040095e-32  3.2207994397807574e-75   1.0000000000000000e-100  1.0000000000000000e-100  1.0000000000000000e-100  6.6611635640640813e+05   8.6178803610079025e+05   3.4096830988934257e+03   3.4096830988934257e+03   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000005e-07   1.3000000000000005e-07   
1.3560000000000000e+03   3.6206000918608786e-10   4.1549413049387863e+02   6.3144652653770866e+09   7.0460343519733146e+07   7.5315245448328840e-20   6.6066380859938062e-28   1.3963556332570809e-07   8.5853005796726820e-03   2.8429640531121018e-11   3.6764149797189689e-39   3.0202975941704688e-29   2.2786448519116352e-07   1.0114314413697531e-21   2.3318750775944172e-33   8.5066566157678878e-17   1.7363278315509670e-17   6.7295078669102014e-32   -8.6064212352751165e-64  -5.9448310139817018e-85  -3.7575235796413863e-69  1.3293479423059157e-58   -3.5888400335027665e-87  -6.3122998451681434e-56  1.1584254938047509e-41   7.1371845614842650e-44   4.4758343015617527e-43   3.6995281267359675e-44   1.7021813805677182e-52   1.2066278578107731e-67   1.2264946230679471e-50   1.2650596818192293e-59   2.6952491131188126e-52   6.1141063691389708e-46   7.0007156010440112e-46   2.7391718693382481e-38   2.8812723035858024e-29   2.2603638645944572e-19   1.9229460555212331e-53   6.2012577480280083e-26   3.5788317124384433e-31   4.4153601615116779e-37   3.5830109987599514e-36   4.5001633510140027e-28   4.8269779717338041e-19   5.3435652939710785e-34   6.1374539009960669e-35   2.3245177369202693e-38   -8.0112765980207649e-85  3.9433049587891425e-86   -1.6491851805966692e-83  1.3139554561178534e-86   -8.2055629699781351e-84  1.0045093578761477e-84   -5.2146240594068182e-85  3.4051346623277597e-88   3.4347929886128837e-86   1.0313706550726575e-84   3.5483307373613255e-91   2.0371887543919871e-86   -1.7402204964396608e-84  -8.4382100367977072e-68  -1.2243907110007867e-53  -4.3829555962413189e-51  -2.9749290234312820e-55  -3.0225019883688617e-71  -8.4470326648798129e-60  3.5870062093442168e-85   -1.4141421611756070e-85  1.1356813680726915e-17   1.1036499073007022e-86   -8.2045611899702571e-87  -1.7155596342525303e-70  -5.6661587252091856e-91  -1.5502698780092012e-92  3.0887527529006903e-29   4.8247143876478167e-32   1.0000000000000000e-100  6.9622034264838540e-75   2.7921514264685330e-21   5.5826114370318800e-24   6.9793383862391708e+05   9.0295190371969249e+05   3.5725488359945289e+03   3.5725488359945289e+03   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000005e-07   1.3000000000000005e-07   
1.3640000000000000e+03   3.4567723158725796e-10   4.1582438969359339e+02   6.0239551535583687e+09   7.1666866573238298e+07   6.8187405223833950e-20   5.3810011799435446e-28   1.3973522868235882e-07   8.8077703376324944e-03   2.8723186107869767e-11   2.9676370685085760e-39   2.5958221308502329e-29   2.2800883567057025e-07   9.5601816602503859e-22   1.3833809519884220e-33   6.1606467097464210e-17   1.2864511001607972e-17   3.4696388058928922e-32   -6.0165119449448925e-64  4.3099647132057544e-85   -2.3410499579546441e-69  8.7968584748299313e-59   -3.1688370580409066e-87  -4.7890320254926393e-56  4.8533310607375820e-42   2.8967202206858410e-44   1.7731945965603041e-43   1.4759142414358423e-44   6.4539001558445520e-53   3.9852305830653546e-68   4.5785429388474486e-51   4.5145552082820151e-60   9.4974971904632737e-53   3.0489597470377172e-46   3.6761424977956982e-46   1.4203212066128689e-38   1.5628397585331552e-29   1.7755338383574951e-19   1.0372116790669017e-53   4.2356404114665652e-26   2.3928901152784015e-31   2.9770274807497451e-37   2.2900804572611248e-36   2.5659873880713494e-28   3.7078527786451651e-19   3.1842938456991815e-34   3.6590297393335183e-35   1.2674326503551457e-38   -1.4244753045895962e-84  3.5892405313715623e-86   -1.7225731209764910e-83  1.0831071199295066e-86   -8.6012723108832846e-84  4.9108148329739236e-85   -4.4134102350857330e-85  3.1596963338322842e-88   2.2423309740709480e-86   1.0394619104220758e-84   3.5292882596827019e-91   2.2596875057859909e-86   -1.7575704307086143e-84  -4.5075923307213605e-68  -8.6533002059828488e-54  -3.1719425844998459e-51  -1.6544599907169298e-55  -1.7524722184641361e-71  -4.8817860656580095e-60  4.4780402820915736e-85   -1.1372006407887339e-85  1.0176394637482053e-17   1.0389349924645148e-86   -7.7221230887912896e-87  -9.3137477492527540e-71  -4.2821836009159500e-89  2.4143077726064318e-88   -3.8000178470773768e-29  -5.9357294826835828e-32  2.9310961575518645e-75   1.0000000000000000e-100  1.0000000000000000e-100  1.0000000000000000e-100  7.3123177460671344e+05   9.4603110839743540e+05   3.7429926458066957e+03   3.7429926458066957e+03   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000005e-07   1.3000000000000005e-07   
1.3720000000000000e+03   3.3005373044339174e-10   4.1615464889330826e+02   5.7471271923201046e+09   7.2887198604218200e+07   6.1401436704887587e-20   4.3478809918919533e-28   1.3983011446090614e-07   9.0352055202954310e-03   2.8901337592061953e-11   2.3750965761295108e-39   2.2165002793378747e-29   2.2815025824164031e-07   9.0352088996758386e-22   8.2290045009073010e-34   4.4623505272833931e-17   9.5326289623358755e-18   1.7895100590409421e-32   -4.1924654792209958e-64  -7.9015083009997119e-85  -1.4515112700554016e-69  5.7395590566994880e-59   -2.7546773048395784e-87  -3.6340104625800233e-56  2.0341804496985559e-42   1.1763289779304732e-44   7.0279470141665731e-44   5.8914658770891180e-45   2.4485321218101444e-53   1.3123631173981670e-68   1.7101268582784383e-51   1.6122301043893468e-60   3.3485196322093907e-53   1.5138783974022810e-46   1.9219854393445065e-46   7.3680335169671723e-39   8.4797020578816901e-30   1.3940866334467435e-19   5.5484980746563633e-54   2.8833284258838899e-26   1.5995993769081736e-31   2.0060909596994293e-37   1.4637283918821189e-36   1.4635399596684019e-28   2.8471777819907198e-19   1.8979819518603292e-34   2.1819901099075823e-35   6.9142034729949728e-39   -2.0719082047223966e-84  3.2546841878845486e-86   -1.7397357609929938e-83  9.3150734557202665e-87   -8.7287958169980319e-84  2.9039131173977218e-85   -4.1291369882240551e-85  2.6822817495545008e-88   2.0989514334336462e-86   9.6520238104956002e-85   3.7592237909749379e-91   3.6542501583815600e-86   -1.6878157084983917e-84  -2.3989911609516961e-68  -6.1178859637517320e-54  -2.2969462552448360e-51  -9.1996066799318082e-56  -1.0128106324022788e-71  -2.8236890714004570e-60  4.8142817059850039e-85   -9.5031284998811907e-86  9.0867932261978962e-18   9.7711726791076250e-87   -7.2613651113532770e-87  -5.0560552689684374e-71  -5.8384321487847660e-91  7.4585088458299518e-92   2.4614978812937734e-29   3.8449255065462103e-32   1.0000000000000000e-100  6.3366677856652762e-75   2.0252074607729786e-21   4.0491881012245450e-24   7.6607711262845621e+05   9.9111226446306496e+05   3.9213572198057172e+03   3.9213572198057172e+03   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000005e-07   1.3000000000000005e-07   
1.3800000000000000e+03   3.1515350196219108e-10   4.1648314243168221e+02   5.4833456532664824e+09   7.4121332084174812e+07   5.4986454673549257e-20   3.4846809482773652e-28   1.3992162580703760e-07   9.2677086965553910e-03   2.8961163378865744e-11   1.8840787575550923e-39   1.8801324892292449e-29   2.2828983951556700e-07   8.5377859610994491e-22   4.9029981840049445e-34   3.2327550333469448e-17   7.0646800543970882e-18   9.2328751554787254e-33   -2.9112296913975251e-64  -1.6674092302167155e-84  -8.9489616398407842e-70  3.6920189561724725e-59   -2.3806608225583058e-87  -2.7590829597116253e-56  8.5294890706957963e-43   4.7796761912588096e-45   2.7867472356448657e-44   2.3530318539229840e-45   9.2953408483133773e-54   4.3088159983332914e-69   6.3910964105123757e-52   5.7617879449096603e-61   1.1812412611800977e-53   7.4844546060680708e-47   1.0004960615151006e-46   3.8240253194496240e-39   4.6024216165101782e-30   1.0941996649066187e-19   2.9437769283051882e-54   1.9560589455166402e-26   1.0691226066128667e-31   1.3507559050918129e-37   9.3559892010125616e-37   8.3499105859281606e-29   2.1854937813487002e-19   1.1316196429200628e-34   1.3016016301780939e-35   3.7739184169333844e-39   -6.6970909173906429e-85  2.9351285234660014e-86   -1.9428227814944618e-83  7.6619119120848369e-87   -6.9684835513706157e-84  7.2959362889511495e-85   -4.0974928743244123e-85  2.0229260433781935e-88   1.5224277974462122e-86   2.5652202594174890e-85   4.1712213220224607e-91   4.1414764934102210e-86   -1.8862639358811609e-84  -1.2719759047150327e-68  -4.3257062171376829e-54  -1.6639294608429787e-51  -5.1162929986295267e-56  -5.8311988677015397e-72  -1.6337019690234464e-60  5.3296157674104020e-85   -8.6012781737082833e-86  8.0849919491894758e-18   9.1806441939662296e-87   -6.8212541682326406e-87  -2.7472115613544745e-71  -4.2843850704670750e-89  2.4157357940004029e-88   -3.2468125818233001e-29  -5.0716080666565721e-32  2.6680499713417606e-75   1.0000000000000000e-100  1.0000000000000000e-100  1.0000000000000000e-100  8.0253735898645758e+05   1.0382827081887291e+06   4.1079881058509618e+03   4.1079881058509618e+03   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000005e-07   1.3000000000000005e-07   
