alt                      press                    temp                     density                  eddy                     O                        O2                       H2O                      H                        OH                       HO2                      H2O2                     H2                       CO                       HCO                      H2CO                     CH4                      CH3                      C2H6                     NO                       NO2                      HNO                      O3                       HNO3                     N                        C3H2                     C3H3                     CH3C2H                   CH2CCH2                  C3H5                     C2H5CHO                  C3H6                     C3H7                     C3H8                     C2H4OH                   C2H2OH                   C2H5                     C2H4                     CH                       CH3O2                    CH3O                     CH2CO                    CH3CO                    CH3CHO                   C2H2                     CH23                     C2H                      C2                       C2H3                     HCS                      CS2                      CS                       OCS                      S                        HS                       H2S                      SO3                      S2                       HSO                      H2SO4                    SO2                      SO                       HNCO                     NH3                      NH2                      HCN                      NCO                      CN                       N2H3                     N2H4                     CO2                      S3                       S4                       SO4AER                   S8AER                    HCAER                    HCAER2                   SO4AER_AERSOL            S8AER_AERSOL             HCAER_AERSOL             HCAER2_AERSOL            SO4AER_WFALL             S8AER_WFALL              HCAER_WFALL              HCAER2_WFALL             SO4AER_RPAR              S8AER_RPAR               HCAER_RPAR               HCAER2_RPAR              
8.9250000000000000e+01   1.4066965387737275e-07   1.8000000000000000e+02   5.6630295441776475e+12   9.8928132999999996e+05   1.8502436732396484e-03   9.4445497213193511e-06   6.4496344795919434e-11   4.1430982986285327e-05   1.6409129902404791e-12   7.3434136667354659e-16   1.3104849847981265e-20   2.3516626199376793e-03   1.9090264719565731e-03   3.0075365918746339e-16   1.7891677636939155e-12   1.0188807860054252e-10   2.2880387680414405e-16   7.8649741708836770e-15   2.7330983702983175e-12   1.7501607301305363e-18   4.2915460704970515e-21   1.7156104943465800e-13   1.1058420560669169e-29   9.7521575518499971e-03   1.3801160636123367e-14   3.4171318836371469e-16   8.7979139399443209e-16   2.5481080952862720e-15   1.1745139277503389e-22   2.1368102923147432e-26   6.8821851065265417e-28   4.5611103643734910e-31   4.5909441980428315e-25   1.1757149946493924e-29   1.6075624965583023e-29   7.0181591617039553e-23   1.7928571736377625e-17   4.1686150833818183e-17   1.5451280406678809e-24   2.8841446161880863e-11   4.8456960432263174e-21   1.7651659122888039e-22   1.5894909155198093e-20   6.6455960981364410e-16   4.2880283055331845e-16   1.1540345866559437e-20   1.0788183083728273e-21   3.9308222533444086e-25   6.3934734645987994e-27   1.0914147506415944e-36   8.3457507441615193e-27   4.8825960458396983e-24   7.4120407846580756e-15   1.2797476325310174e-26   2.2493601036166571e-34   3.2384373009957994e-22   9.1180415316925394e-36   1.8284810208119325e-24   9.7266473106587975e-18   1.2897102160587466e-18   3.4541194929434237e-15   8.4745603901833073e-16   2.2076028582591252e-26   8.9071874118520808e-23   4.9279677729721436e-10   9.5496562546891950e-20   3.1311409218179484e-16   4.2052067207202132e-37   1.7569662026325841e-36   1.1421155621310578e-03   1.8832465181357014e-52   4.0286554015576260e-69   9.9999999999999996e-39   9.9999999999999996e-39   4.7230920184125612e-19   2.5370513047102987e-22   1.3077261304111470e-33   2.7896697261958853e-33   3.8290803366659779e-08   2.6327358694997258e-11   1.5728818669153329e+03   1.8571834583569510e+03   7.3479858749885629e+00   7.3479858749885629e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.9750000000000000e+01   1.2859508946656933e-07   1.8000000000000000e+02   5.1769359688635000e+12   9.8928132999999996e+05   1.8697902894596482e-03   8.7857055597405592e-06   5.4965530641464952e-11   4.1460184892605688e-05   1.6197395059017132e-12   5.9091508178248786e-16   9.5629647296680922e-21   2.3516370859705095e-03   1.9272555247818234e-03   2.6066099722442046e-16   1.5005850646168822e-12   8.5674602083488147e-11   1.9652751390547005e-16   6.8178160980536789e-15   2.6977060291900434e-12   1.5780288570710062e-18   4.1370559137697240e-21   1.3910277751328724e-13   8.1968786338551182e-30   1.0683508547519354e-02   1.4170932137774420e-14   2.9478936310296038e-16   7.2595226391082998e-16   2.3645346425628605e-15   9.6855513729920792e-23   1.4542963070694812e-26   5.2551138977141223e-28   3.3530118245421180e-31   3.3740743715810030e-25   9.9374404623564777e-30   1.3669528482821863e-29   6.3925039025336378e-23   1.6793684981176639e-17   3.6371014683900387e-17   1.1178093688995297e-24   2.8839454541199542e-11   3.9885589982059614e-21   1.6068405381279786e-22   1.4463191314854803e-20   6.2640221278141270e-16   3.7450025236966822e-16   1.0937494137952145e-20   1.1009325540434108e-21   3.3545050726400545e-25   5.8539363747598292e-27   1.0252933841664236e-36   7.5633966384315104e-27   4.5365245377912841e-24   7.7757417215613207e-15   1.0349801727068013e-26   1.4644538868213727e-34   2.6351237823442867e-22   9.0659848692197320e-36   1.4812732507967060e-24   9.7266473106593198e-18   9.9034395284283661e-19   3.0907179833317980e-15   6.8804970127484198e-16   1.4631617650794013e-26   7.1400984396063789e-23   4.4185107514737956e-10   7.4549918471801571e-20   2.8052584890018443e-16   2.7693986219379079e-37   1.0463782550036180e-36   1.1264415059531758e-03   1.6488146800689779e-52   3.1220121389388332e-69   9.9999999999999996e-39   9.9999999999999996e-39   3.1868790700651840e-19   1.7118624432881745e-22   1.1954757412326462e-33   2.5502147629869459e-33   2.3618788728635674e-08   1.6239433340257927e-11   1.7205691640080026e+03   2.0315655343025944e+03   8.0379323493822081e+00   8.0379323493822081e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
9.0250000000000000e+01   1.1755859393721160e-07   1.8000000000000000e+02   4.7326326061679385e+12   9.8928132999999996e+05   1.8890778512674353e-03   8.1733703985875672e-06   4.6844039148273238e-11   4.1486596899962416e-05   1.5988276724626792e-12   4.7482593231769455e-16   6.9786819205047602e-21   2.3516138159341313e-03   1.9453185273000302e-03   2.2580595451672414e-16   1.2556266082228589e-12   7.2041070561182632e-11   1.6860597505743926e-16   5.9102310796317223e-15   2.6627696585153662e-12   1.4226080291790160e-18   3.9929313039338852e-21   1.1256916224094982e-13   6.0797528408393821e-30   1.1702533607058195e-02   1.4490789857585394e-14   2.5306854558258803e-16   5.9934180256383094e-16   2.2008769746365837e-15   8.0269765148199275e-23   9.8964527178475418e-27   4.0300584829222642e-28   2.4655111490413391e-31   2.4803317449257450e-25   8.4006651391628423e-30   1.1631147409534688e-29   5.8290170392467813e-23   1.5731917835249736e-17   3.1686834874259010e-17   8.0796949337845069e-25   2.8837746164608343e-11   3.2724958285340948e-21   1.4641775600196268e-22   1.3173732486211644e-20   5.9077513862210829e-16   3.2658900550765214e-16   1.0419581660028467e-20   1.1243865497005396e-21   2.8648703721001013e-25   5.3247916123259607e-27   9.5137173548218758e-37   6.8107106883907824e-27   4.2001059932151108e-24   8.1152458924519992e-15   8.3360798805987629e-27   9.4718118489073042e-35   2.1441410205014220e-22   8.9247422698060582e-36   1.1941030216937704e-24   9.7266473106596526e-18   7.5650129038404379e-19   2.7514477048287401e-15   5.5861772364654425e-16   9.7070287398041950e-27   5.7286650649449017e-23   3.9596493767876321e-10   5.8120648417776284e-20   2.5120735778506058e-16   1.8273324036936782e-37   6.2343198192719236e-37   1.1111733706190880e-03   1.4221315842127981e-52   2.3719127966140137e-69   9.9999999999999996e-39   9.9999999999999996e-39   2.0700607096825902e-19   1.1119542439330295e-22   1.0928756907307198e-33   2.3313461114127772e-33   1.4025072597172129e-08   9.6431499866786126e-12   1.8820975662482758e+03   2.2222905232579228e+03   8.7925399143793861e+00   8.7925399143793861e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
9.0750000000000000e+01   1.0747078269378881e-07   1.8000000000000000e+02   4.3265210424230596e+12   9.8928132999999996e+05   1.9081213219479659e-03   7.6046826992312199e-06   3.9923910428998676e-11   4.1510459295562379e-05   1.5782323929367560e-12   3.8102802529307584e-16   5.0929958354961767e-21   2.3515926428948597e-03   1.9632247212636785e-03   1.9553606901742886e-16   1.0482353716236345e-12   6.0577596718738534e-11   1.4448802865998734e-16   5.1236929548478095e-15   2.6283773870906408e-12   1.2823299295774468e-18   3.8582734428030941e-21   9.0933139321159253e-14   4.5118096337268566e-30   1.2817449045369748e-02   1.4766618095177542e-14   2.1636925284735219e-16   4.9550636537002399e-16   2.0554518772221438e-15   6.6883893127280543e-23   6.7336442823501825e-27   3.1041128944846001e-28   1.8133406020837656e-31   1.8237277231752117e-25   7.1028190570296741e-30   9.9039329460197303e-30   5.3211143176601833e-23   1.4738384790154264e-17   2.7565375605033318e-17   5.8356117226240742e-25   2.8836281056053131e-11   2.6765073033527716e-21   1.3355247187036488e-22   1.2011449470459792e-20   5.5751903200609459e-16   2.8438564933528107e-16   9.9818580879759632e-21   1.1492823793162222e-21   2.4486597113461811e-25   4.8134833815414264e-27   8.7254128338208936e-37   6.0960323856606711e-27   3.8756257987402031e-24   8.4290142333661571e-15   6.6895143077040798e-27   6.0877398833159901e-35   1.7446037675300215e-22   8.7045384546401327e-36   9.5823516033959925e-25   9.7266473106598653e-18   5.7500772616601209e-19   2.4378608979957466e-15   4.5352825424240936e-16   6.4461642919584820e-27   4.6000645430188041e-23   3.5467349780374185e-10   4.5258547686066199e-20   2.2485296105010743e-16   1.2081404482145310e-37   3.7157840702375233e-37   1.0963243945829040e-03   1.2095700653113614e-52   1.7687312174276312e-69   9.9999999999999996e-39   9.9999999999999996e-39   1.2893653232590174e-19   6.9259692496958180e-23   9.9909502092698651e-34   2.1312911539029850e-33   7.9860872418813398e-09   5.4909639538534986e-12   2.0587617967590427e+03   2.4308871721794385e+03   9.6178570905471314e+00   9.6178570905471314e+00   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
9.1250000000000000e+01   9.8249979805655758e-08   1.8000000000000000e+02   3.9553131966850151e+12   9.8928132999999996e+05   1.9269354764906994e-03   7.0769843444107781e-06   3.4027932587344292e-11   4.1531991793519022e-05   1.5580097124794713e-12   3.0537352438473728e-16   3.7169886373101400e-21   2.3515734108917846e-03   1.9809835667916197e-03   1.6927434461521497e-16   8.7310667538122757e-13   5.0939457771667912e-11   1.2368667681527998e-16   4.4421474186100629e-15   2.5946198026320830e-12   1.1557667541502428e-18   3.7322951607018864e-21   7.3333791253518647e-14   3.3496862473873084e-30   1.4037239653039312e-02   1.5003985162179914e-14   1.8436971661713893e-16   4.1055516805436627e-16   1.9265478960712278e-15   5.6046724799105574e-23   4.5810889511530391e-27   2.4012746172281641e-28   1.3339701324276611e-31   1.3412154348734309e-25   6.0067823748259476e-30   8.4401431605206993e-30   4.8629923787008671e-23   1.3808652589188368e-17   2.3945127141489988e-17   4.2120287744964384e-25   2.8835024836447902e-11   2.1822972634220992e-21   1.2194246501075133e-22   1.0963046555845900e-20   5.2649165925770279e-16   2.4727315121463832e-16   9.6188652726177272e-21   1.1757491563565403e-21   2.0946966635532768e-25   4.3260174589828127e-27   7.9151970691185721e-37   5.4255973906132553e-27   3.5649612334984597e-24   8.7163058228315348e-15   5.3508897661924364e-27   3.8893907586427868e-35   1.4195032667403051e-22   8.4174553114172015e-36   7.6577541254873001e-25   9.7266473106600008e-18   4.3501353605664889e-19   2.1507093357361472e-15   3.6820711020709137e-16   4.2848399466611825e-27   3.6966944623525201e-23   3.1755240068522504e-10   3.5207216313873396e-20   2.0118440099001409e-16   8.0043552947528914e-38   2.2154401344149148e-37   1.0819097004141386e-03   1.0155199522675162e-52   1.2961812327733414e-69   9.9999999999999996e-39   9.9999999999999996e-39   7.6670891688805173e-20   4.1184720855764728e-23   9.1337443693597312e-34   1.9484301461502539e-33   4.3414083423364100e-09   2.9850129422416025e-12   2.2519774600718933e+03   2.6590269589924351e+03   1.0520497116633345e+01   1.0520497116633345e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
9.1750000000000000e+01   8.9821552161006774e-08   1.8000000000000000e+02   3.6160045153384370e+12   9.8928132999999996e+05   1.9455348968189252e-03   6.5878177646898426e-06   2.9005129272619822e-11   4.1551394743211719e-05   1.5382170648512896e-12   2.4445900292991304e-16   2.7128536090567195e-21   2.3515559747871173e-03   1.9986047318729539e-03   1.4651155686604710e-16   7.2560858770033742e-13   4.2836782743776542e-11   1.0577258368926280e-16   3.8516871133992251e-15   2.5615902692524486e-12   1.0416193947974302e-18   3.6143073549391215e-21   5.9051923749173691e-14   2.4878285260716669e-30   1.5371730442489615e-02   1.5207998150574510e-14   1.5666861569290990e-16   3.4115177934255958e-16   1.8125053722381159e-15   4.7238887450821215e-23   3.1162981157925880e-27   1.8654085956917907e-28   9.8152557255110321e-32   9.8655037705250996e-26   5.0812407480970639e-30   7.1994593831052659e-30   4.4495426588678598e-23   1.2938728347958642e-17   2.0770693824773254e-17   3.0385797913387650e-25   2.8833947977427236e-11   1.7739976752700492e-21   1.1145934918401492e-22   1.0016817527153982e-20   4.9756749664272747e-16   2.1469493856207856e-16   9.3249497967860923e-21   1.2039512367045334e-21   1.7935525758754762e-25   3.8669291904433834e-27   7.1071023471047128e-37   4.8036031993171033e-27   3.2695857825152026e-24   8.9770874005008846e-15   4.2683924554673865e-27   2.4709065951586117e-35   1.1549909026546521e-22   8.0764560016005967e-36   6.0969970958762613e-25   9.7266473106600871e-18   3.2766795059327189e-19   1.8900351305571109e-15   2.9893950805470142e-16   2.8509013520362844e-27   2.9729251474630586e-23   2.8421504379459584e-10   2.7366005092883097e-20   1.7994881395541298e-16   5.3148807175957594e-38   1.3213139373564805e-37   1.0679465015985391e-03   8.4249127354575739e-53   9.3469551422497906e-70   9.9999999999999996e-39   9.9999999999999996e-39   4.3309588339310341e-20   2.3264365873174179e-23   8.3502011697158650e-34   1.7812830124819886e-33   2.2419827349663152e-09   1.5415208273899035e-12   2.4632923067470037e+03   2.9085373933138039e+03   1.1507690574165723e+01   1.1507690574165723e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
9.2250000000000000e+01   8.2117301223811026e-08   1.8000000000000000e+02   3.3058494856606694e+12   9.8928132999999996e+05   1.9639339617547945e-03   6.1349237225281850e-06   2.4726915053692689e-11   4.1568850310734007e-05   1.5189134202694423e-12   1.9549706754948449e-16   1.9800601243505155e-21   2.3515402000620317e-03   2.0160980779188077e-03   1.2679926221590813e-16   6.0170913230766014e-13   3.6025878066405254e-11   9.0368109218917125e-17   3.3402703715434289e-15   2.5293850963015200e-12   9.3870645717555732e-19   3.5037071582473108e-21   4.7488771695557525e-14   1.8483556379313049e-30   1.6831665079309683e-02   1.5383233151470800e-14   1.3282990173395926e-16   2.8447786063935543e-16   1.7117663596127425e-15   4.0048350249322916e-23   2.1196526131356669e-27   1.4549969003313295e-28   7.2233942313919076e-32   7.2579986645275402e-26   4.2997780607403520e-30   6.1478212005553349e-30   4.0762781984745099e-23   1.2125060487358916e-17   1.7992251788724651e-17   2.1912920233189875e-25   2.8833025151309061e-11   1.4379121764616661e-21   1.0199026910729052e-22   9.1624773221475915e-21   4.7063746669608630e-16   1.8614963407944818e-16   9.0946617033034665e-21   1.2340989441255156e-21   1.5372670334902092e-25   3.4393470730339024e-27   6.3211564297955481e-37   4.2323859744627523e-27   2.9905898167902989e-24   9.2119198600256625e-15   3.3972566088554305e-27   1.5614780797906748e-35   9.3979357641424871e-23   7.6945314943787218e-36   4.8385047411366765e-25   9.7266473106601441e-18   2.4581891408578083e-19   1.6552845419952887e-15   2.4270894671463744e-16   1.8986288870089547e-27   2.3925587368979559e-23   2.5431003304499784e-10   2.1259098440450966e-20   1.6091690733254507e-16   3.5373373328670055e-38   7.8827521510043071e-38   1.0544543315795657e-03   6.9137696820345220e-53   6.6411008861906782e-70   9.9999999999999996e-39   9.9999999999999996e-39   2.3108752574912861e-20   1.2413268007909596e-23   7.6339805785570725e-34   1.6284972835766844e-33   1.0936511727832774e-09   7.5196637647517626e-13   2.6943985457146923e+03   3.1814165542743285e+03   1.2587342906661721e+01   1.2587342906661721e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
9.2750000000000000e+01   7.5074907402677685e-08   1.8000000000000000e+02   3.0223392674185869e+12   9.8928132999999996e+05   1.9821468304958107e-03   5.7162400166746879e-06   2.1083822286305394e-11   4.1584523622804459e-05   1.5001596686309463e-12   1.5620923191683800e-16   1.4452660021355163e-21   2.3515259625665518e-03   2.0334736406635843e-03   1.0974343692148117e-16   4.9790983891785124e-13   3.0301934996018069e-11   7.7141897150183969e-17   2.8974780679551797e-15   2.4981041117474829e-12   8.4595427996446130e-19   3.3999682939219738e-21   3.8147501874492314e-14   1.3737101562952829e-30   1.8428791620503565e-02   1.5533718042673744e-14   1.1241408351143960e-16   2.3818165877969973e-16   1.6229024049184771e-15   3.4149364978014007e-23   1.4416161486477715e-27   1.1392567001538069e-28   5.3169417463346831e-32   5.3405667061753270e-26   3.6401137732758195e-30   5.2564461103824752e-30   3.7392737003491965e-23   1.1364552363581206e-17   1.5565066634825893e-17   1.5800691937785466e-25   2.8832234666056336e-11   1.1622771132369786e-21   9.3436405017770885e-23   8.3910235103646583e-21   4.4560878683056847e-16   1.6118637692045596e-16   8.9230609566221827e-21   1.2664619555028772e-21   1.3191137941332046e-25   3.0451262974385827e-27   5.5730289227143560e-37   3.7126704579664769e-27   2.7287140263984431e-24   9.4218349191833398e-15   2.6992698791569948e-27   9.8193803699206553e-36   7.6473690263324574e-23   7.2840242835141975e-36   3.8290460067586282e-25   9.7266473106601827e-18   1.8374055048981884e-19   1.4454315790713086e-15   1.9706631285268856e-16   1.2656250434401082e-27   1.9268390986999452e-23   2.2751885927463567e-10   1.6510465543213677e-20   1.4388129901219594e-16   2.3601616140217350e-38   4.7039874147708599e-38   1.0414552974402460e-03   5.6179854531283978e-53   4.6551596705174168e-70   9.9999999999999996e-39   9.9999999999999996e-39   1.1571419445235587e-20   6.2158491694015557e-24   6.9792890963010390e-34   1.4888370775461020e-33   5.0066714636356142e-10   3.4424916435033961e-13   2.9471463016011912e+03   3.4798489802834169e+03   1.3768097287828118e+01   1.3768097287828118e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
9.3250000000000000e+01   6.8637422473738424e-08   1.8000000000000000e+02   2.7631812590071831e+12   9.8928132999999996e+05   2.0001874181324901e-03   5.3299013544751237e-06   1.7982717579304756e-11   4.1598563864096159e-05   1.4820190159849891e-12   1.2473664763804942e-16   1.0549615399610224e-21   2.3515131482325547e-03   2.0507416054409149e-03   9.4998722217861887e-17   4.1118522920001058e-13   2.5492903160020577e-11   6.5803977862060522e-17   2.5143038104604076e-15   2.4678512686168469e-12   7.6238770036039434e-19   3.3026327974393777e-21   3.0617214227204155e-14   1.0213006029525630e-30   2.0175956239122966e-02   1.5662949420830123e-14   9.4998709266541746e-17   2.0032022651420059e-16   1.5446267868674712e-15   2.9284856733010452e-23   9.8038846908439688e-28   8.9528836101157467e-29   3.9143730294091050e-32   3.9303267527607837e-26   3.0834618127880481e-30   4.5010029436844348e-30   3.4351180146799352e-23   1.0654594617921402e-17   1.3449066002217878e-17   1.1395178406944111e-25   2.8831557975092209e-11   9.3703979426191053e-22   8.5711784071319809e-23   7.6946259267481814e-21   4.2240487316535027e-16   1.3940068079444871e-16   8.8059551697299559e-21   1.3013863047453906e-21   1.1334045334148860e-25   2.6850270545864634e-27   4.8740923683845255e-37   3.2438583402965021e-27   2.4843920375010979e-24   9.6082128338941845e-15   2.1421806129212205e-27   6.1471445358913129e-36   6.2235660695989584e-23   6.8561484186511028e-36   3.0231961474021256e-25   9.7266473106602104e-18   1.3688991007255623e-19   1.2591005295652047e-15   1.6002357306020970e-16   8.4445445702979405e-28   1.5528913881838288e-23   2.0355380070867661e-10   1.2823625826367413e-20   1.2865501860322460e-16   1.5789393965731499e-38   2.8077773322444296e-38   1.0289743610593463e-03   4.5246974992003255e-53   3.2232781404741314e-70   9.9999999999999996e-39   9.9999999999999996e-39   5.3969343066577789e-21   2.8991366466197830e-24   6.3808325689934115e-34   1.3611730339936863e-33   2.1348912163365593e-10   1.4679365152729102e-13   3.2235583233130037e+03   3.8062230362199484e+03   1.5059403335229183e+01   1.5059403335229183e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
9.3750000000000000e+01   6.2752805895112152e-08   1.8000000000000000e+02   2.5262804305600708e+12   9.8928132999999996e+05   2.0180693616780659e-03   4.9742406725412802e-06   1.5344438359448913e-11   4.1611105320935816e-05   1.4645576545727082e-12   9.9565830150825196e-17   7.7010507338458219e-22   2.3515016527587665e-03   2.0679122758663722e-03   8.2263232901162988e-17   3.3892789758346707e-13   2.1454349241834034e-11   5.6101363691496611e-17   2.1829733799747590e-15   2.4387357158220645e-12   6.8712164399626905e-19   3.2113044580392205e-21   2.4559172764080915e-14   7.5957982179622014e-31   2.2087205677809009e-02   1.5773929721096193e-14   8.0190697711416263e-17   1.6930136974778407e-16   1.4757963647758078e-15   2.5252016291645609e-23   6.6667786485359839e-28   7.0598888324943683e-29   2.8823380416099809e-32   2.8929609776863914e-26   2.6139916397373052e-30   3.8609151107338381e-30   3.1608799712564584e-23   9.9931190636988321e-18   1.1608458463671742e-17   8.2223362574388278e-26   2.8830979252849961e-11   7.5365352902514911e-22   7.8742416137398846e-23   7.0665459169905806e-21   4.0096523484648250e-16   1.2043074338474974e-16   8.7400912415201815e-21   1.3393151141047338e-21   9.7532409367233303e-26   2.3589144789043121e-27   4.2317823539740589e-37   2.8243255172355216e-27   2.2577989996581602e-24   9.7726691603246380e-15   1.6990506271707764e-27   3.8325412008861225e-36   5.0658204676847618e-23   6.4206973451622424e-36   2.3826504935464690e-25   9.7266473106602273e-18   1.0169360509932642e-19   1.0946794113090198e-15   1.2996747209709038e-16   5.6397179243548144e-28   1.2524970106107492e-23   1.8215605892625920e-10   9.9653541371067703e-21   1.1507019267177313e-16   1.0593372323335147e-38   1.6763344581833348e-38   1.0170396507414472e-03   3.6153188080585939e-53   2.2072501562830435e-70   9.9999999999999996e-39   9.9999999999999996e-39   2.3239572409690322e-21   1.2484326469920307e-24   5.8337730820888194e-34   1.2444731185024979e-33   8.4048300266525527e-11   5.7793086420505435e-14   3.5258460599994592e+03   4.1631498951577059e+03   1.6471592211895974e+01   1.6471592211895974e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
9.4250000000000000e+01   5.7373501211625595e-08   1.8000000000000000e+02   2.3097222709994204e+12   9.8928132999999996e+05   2.0358059746912729e-03   4.6477922020965754e-06   1.3101790816467256e-11   4.1622268365598673e-05   1.4478453332157203e-12   7.9466964292232126e-17   5.6221063338290430e-22   2.3514913812766472e-03   2.0849960346008096e-03   7.1273907078203589e-17   2.7889887549713985e-13   1.8065149261281336e-11   4.7814094083182155e-17   1.8967899436505191e-15   2.4108727110373005e-12   6.1935326637376956e-19   3.1256429445104026e-21   1.9695010804004870e-14   5.6516456326083123e-31   2.4177899242675532e-02   1.5869214533730918e-14   6.7632778504808553e-17   1.4382903411198674e-16   1.4154068801309608e-15   2.1890703201557022e-23   4.5332726164152894e-28   5.5852840452706458e-29   2.1228530918553910e-32   2.1297959743937523e-26   2.2183754969458121e-30   3.3187718633685548e-30   2.9140877163078698e-23   9.3786839865241936e-18   1.0011397346856338e-17   5.9389467335930165e-26   2.8830485027891904e-11   6.0488956235714933e-22   7.2465762098169590e-23   6.5010857999479296e-21   3.8124526542649917e-16   1.0395419557072086e-16   8.7233213977708742e-21   1.3808137647221868e-21   8.4079198925299949e-26   2.0659627325043060e-27   3.6501429813892380e-37   2.4517074313439988e-27   2.0489035079505797e-24   9.9169556197592579e-15   1.3475932457115926e-27   2.3807895941621081e-36   4.1247871004258443e-23   5.9859131650843746e-36   1.8754566159793616e-25   9.7266473106602381e-18   7.5363879153327449e-20   9.5041929127131295e-16   1.0558951754943691e-16   3.7701672677570069e-28   1.0111307187285026e-23   1.6309413936107209e-10   7.7525953491532496e-21   1.0297688936633874e-16   7.1292914296530664e-39   1.0010489781779982e-38   1.0056828068671958e-03   2.8683396222266663e-53   1.4965459867312478e-70   9.9999999999999996e-39   9.9999999999999996e-39   9.1426723178125803e-22   4.9118371880834673e-25   5.3336895811959525e-34   1.1377942221672021e-33   3.0230975441371848e-11   2.0788968360513970e-14   3.8564272312686044e+03   4.5534842844334717e+03   1.8015958708595740e+01   1.8015958708595740e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
9.4750000000000000e+01   5.2456049078195609e-08   1.8000000000000000e+02   2.1117572092671343e+12   9.8928132999999996e+05   2.0534101885853915e-03   4.3492966048443411e-06   1.1197859906686734e-11   4.1632160377266145e-05   1.4319561841568705e-12   6.3442751563549159e-17   4.1049459490264800e-22   2.3514822480052875e-03   2.1020032949393944e-03   6.1802385234621066e-17   2.2918301965943289e-13   1.5223887987603822e-11   4.0751723649213819e-17   1.6500021274719002e-15   2.3843849668277852e-12   5.5835479040172233e-19   3.0453592547009538e-21   1.5796666623872919e-14   4.2071418060426721e-31   2.6464831224248930e-02   1.5950963308683091e-14   5.7005876520533195e-17   1.2285417430519247e-16   1.3625844699020463e-15   1.9074224999534271e-23   3.0824841716686948e-28   4.4323836942191557e-29   1.5639086816886753e-32   1.5683315791581171e-26   1.8854085131026463e-30   2.8598312836690097e-30   2.6927242193694318e-23   8.8105974214978463e-18   8.6296891731679545e-18   4.2968089958632470e-26   2.8830063866320925e-11   4.8466585516538226e-22   6.6830592056008513e-23   5.9935735939616040e-21   3.6321581212449208e-16   8.9685290374937509e-17   8.7547617907531225e-21   1.4265995543266013e-21   7.2634582432411612e-26   1.8048509020674031e-27   3.1304596460675107e-37   2.1231591750665574e-27   1.8575209004698874e-24   1.0042877552723326e-14   1.0695283921688933e-27   1.4743221300722179e-36   3.3603896601523192e-23   5.5584823061760267e-36   1.4752209327152194e-25   9.7266473106602458e-18   5.5742679835487851e-20   8.2451698738281085e-16   8.5829234846222409e-17   2.5229716524485409e-28   8.1720292295384312e-24   1.4616249047548996e-10   6.0419900078854840e-21   9.2242153039449702e-17   4.8140894273460395e-39   5.9792204867194926e-39   9.9493936524473118e-04   2.2614745098835842e-53   1.0057172024984014e-70   9.9999999999999996e-39   9.9999999999999996e-39   3.2445903905767014e-22   1.7434639008522300e-25   4.8765418970523418e-34   1.0402744873237113e-33   9.8089632426271555e-12   6.7466185871464521e-15   4.2179450302814294e+03   4.9803471597395246e+03   1.9704850954371867e+01   1.9704850954371867e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
